ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13
25,3.34010451,96.42374824,0.70267264,1.413834441,1.649625615,1.882156054,1.073972325,1.724100075,1.669008232,2.423996485,1.196474961,1.571363797,1.78551265,1.555450814,2.652781063,3.756437942,31.1458547,1.208654002,1.623963294,1.878720048,1.88009335,1.616882005,1.742181703,1.873743671,1.726267103,1.683733549,1.688235062,2.142764233,2.277290342,0.642439681
26,1.802645262,76.35602641,1.692502057,1.506837185,1.462421547,2.035227704,1.637751211,1.809434165,1.871675551,1.223467364,1.670145386,1.973734251,1.70635052,1.428509201,1.268443177,3.592403478,65.87274621,1.858687072,2.092987978,1.732038144,2.396671256,2.167415151,1.600023566,2.009981672,1.66019113,1.881271808,1.498959007,1.939622097,2.414228443,2.012839173
27,3.415544546,71.45032262,1.747302702,1.403605633,2.181879504,1.497032913,2.017877348,1.061692096,2.263087997,2.144162103,1.237435527,1.419121256,1.932273424,1.041565182,0.965850498,3.412115387,20.81391735,1.416893646,1.548160125,1.229506586,1.008476771,1.446061458,1.456983996,1.346865271,1.229777558,1.54895942,0.983596356,1.493389478,1.111593017,0.803571549
28,1.861326723,61.32663609,0.994437472,1.394568657,1.121382677,1.08198288,0.309188471,1.870672067,1.166679279,0.938543513,1.623218551,1.216167849,1.790139108,1.244328437,1.358358945,1.518249748,-2.005394689,0.710634607,0.621280969,0.575441583,0.689621468,1.044681122,1.050575167,0.35290101,0.801903081,0.368107297,1.1750666,0.195831549,0.360329888,0.892837469
29,2.272166221,13.68493087,1.8742562,1.846075115,1.760735941,1.863438668,2.086777787,1.142612918,1.586017145,1.238446688,1.651593056,0.603608895,1.117681284,1.468373436,1.646910274,2.065917358,48.32288665,1.364042502,1.881324522,1.372946127,1.424345741,1.802038916,1.287611412,1.207815891,0.985821793,1.49704074,1.37151484,1.318844585,1.30597294,1.686558869
30,3.240836803,89.65247542,2.680977367,2.145178811,1.018508563,1.914162326,1.874024017,1.633089846,1.547452822,2.152889284,2.474649219,1.90147379,1.761724761,2.159400075,2.624654942,3.576518816,96.704796,2.120550415,1.421866872,0.621071171,1.421170254,2.341483188,1.793843524,1.87638497,2.253934525,1.555260831,2.145626369,2.083086852,2.277392431,1.271648458
31,3.923597275,149.2822472,1.587040719,2.077489234,1.332185079,2.364961333,2.027539551,2.571174612,2.143682188,2.953646983,2.461079728,3.17695043,2.389534093,2.868997654,1.640485571,3.649612749,93.11864568,2.087626802,2.413511435,1.308801535,2.29257698,2.092056843,2.189367946,2.069429298,2.484549137,1.395533603,2.222997473,1.241862106,2.403203152,1.244724219
32,3.622433844,22.48687817,2.083207468,1.434476409,1.411398862,2.221332579,2.404107879,0.840824841,0.730563414,0.327941064,0.818529186,0.860002507,0.730177275,1.564669172,1.606257376,2.731959338,15.89604441,1.895660194,1.867506718,1.660257542,1.693828671,1.96182054,0.799612049,0.802776324,1.099230763,0.858838707,1.018850715,1.819160092,1.764840521,1.805631153
33,2.904313706,-23.91449848,0.963982849,1.906412752,1.626151072,1.545391512,0.008892617,1.492578218,0.51687519,0.249661774,1.338561018,2.064032901,2.083963998,1.030963318,-0.045903929,2.274360795,-2.169720087,0.981382024,1.809717767,0.47816345,1.519374979,1.691166592,1.816258066,1.373083177,1.590843202,1.154685873,1.328903708,1.216306535,1.284283193,1.331565774
34,3.262966007,72.3157715,2.004598479,1.337395557,0.62072754,1.049828902,1.763493862,1.154574948,1.91526937,2.072911731,1.81392558,1.558662481,1.682454706,1.374821167,1.040021231,3.422868916,71.63486462,1.99454541,2.349505781,1.649900771,2.773273892,2.842552312,1.859425961,2.64818081,1.088543407,2.040001508,2.291077145,1.650505239,1.497213533,1.916335022
35,2.95731644,47.22490383,1.846379528,1.596812905,1.780312213,2.159423008,1.830585341,1.456992571,0.919308844,1.120792455,1.54772748,1.170804266,1.391537488,1.074051572,0.885765683,2.977001408,26.79583395,2.217551183,2.576764768,2.458562185,2.354800292,2.089273304,1.818994624,1.553277467,2.289658938,1.660999494,1.390629339,1.286880537,2.196989899,1.438844526
36,3.004340338,98.97462702,1.093749756,1.280401643,1.027377901,1.318827551,1.039191485,1.376721191,1.266146656,1.659492205,1.857895179,1.235461495,1.512460628,1.529899785,1.491834439,3.577416702,39.5231819,1.480950555,2.722058233,2.474500368,2.199682432,1.971135287,2.039867893,1.886803443,1.426428584,2.023384537,1.957518813,1.161159117,1.738393862,1.732227617
37,3.064812043,112.9750329,1.381600581,1.823728675,1.612248718,2.278806202,1.905051221,1.465735848,1.571682644,1.371593884,1.413695191,1.846062591,1.764396527,1.46741863,1.267655083,4.981892654,52.18048558,1.909025778,1.761431309,2.073891183,1.97721225,1.867952718,2.513468868,1.989812374,2.458106897,2.295054766,2.12275947,2.176029852,2.163272057,1.750003189
38,3.652747223,108.0091981,2.611505444,1.980776021,1.188989209,1.788078495,1.123130187,1.547833496,1.604692165,1.896839,1.399329572,1.636360417,1.182850348,1.913698684,0.718700901,4.188641871,54.31607206,2.498550096,2.226152192,2.054822192,2.115941064,1.809382651,2.12895258,2.091483784,2.241879077,1.964154045,1.343040993,1.652362323,1.928693547,1.356968625
39,3.08265524,54.62227495,0.625157576,1.610739494,1.246212808,2.189602596,1.226333443,0.768623125,1.727811284,1.329184272,1.750286559,2.15947391,1.237114688,1.700587125,1.309128218,2.023633141,19.33276832,0.549701574,1.274840759,0.259979609,1.076331872,1.573702657,1.528315365,0.895573774,1.186623551,1.612933352,1.903340921,0.535716737,1.6546696,1.437634217
40,3.631646079,12.62794891,1.240875837,2.105302634,1.148569681,1.849209015,1.575862542,1.800434734,2.364353958,1.048385913,1.864272339,0.472897575,1.11496923,0.984067867,1.281798705,1.987516978,-8.79185955,0.866078882,0.882114344,1.406932185,0.752161268,0.593670921,-0.043680588,0.5059938,0.058959992,0.745727844,0.635997062,0.366315416,-0.087132804,0.669945633
41,2.624968975,10.50570879,0.611891508,1.219777116,1.839829717,1.30077591,1.437566849,1.059993683,1.908002509,1.165015807,1.589821281,1.593880655,1.38098084,1.430794548,1.124487102,3.733555646,30.15287729,1.161915767,1.698056754,1.487763965,1.89107583,2.136865439,1.863863359,1.854922007,1.041491867,1.456512572,1.97265414,2.535775373,2.050454599,1.392123141
42,2.772381022,47.98648188,2.056985047,1.687342921,2.436812372,2.150175516,1.934082294,1.463864662,2.153290166,0.980649181,2.044638746,1.77316793,1.639310549,2.263382438,0.827244513,3.066838723,98.6702151,0.87306348,1.581567202,0.62779963,1.533271651,2.084606603,1.632856914,1.76426093,1.015045553,1.090983795,1.193330971,1.435149633,1.791472677,1.08572919
43,2.69068582,113.5426471,2.374015277,1.449127791,2.09810635,1.939462216,2.399671277,1.482359894,1.498292124,1.75903012,1.649656135,0.878071009,0.879648643,0.587394268,0.962110342,3.654340513,37.07719485,2.90401468,2.605445299,2.57221401,2.545513305,1.593074064,1.966587956,1.149012556,1.959069954,1.693094359,1.214329001,1.400367653,1.514426353,1.660053146
44,3.844005003,75.47272613,0.629984503,1.705681217,1.925393717,1.506527968,1.954494137,0.747763758,1.085332955,0.979317798,1.313032179,1.271175945,0.517638481,2.134326182,0.308795019,3.240102225,46.08214824,1.593107526,2.648560018,2.041372604,2.226771289,2.055553659,1.293439742,1.635300678,2.192044163,1.826928563,1.088413539,1.402431905,1.873225515,2.214052449
45,2.052899492,64.36290049,1.283646437,0.898717859,1.249487579,0.972681707,1.405497955,1.459221357,1.595222147,0.745193101,1.347987621,1.697961892,0.250184506,0.823298554,-0.40104103,2.300077979,82.21031209,1.083408302,1.465459381,1.15928384,1.232366661,1.941875523,1.567442732,1.274246264,0.659768106,1.297541473,1.627718561,1.137929255,0.198416736,0.721953163
46,3.659094943,101.4094132,1.126198215,1.478323525,0.84234815,0.78381883,2.09166495,1.87762054,1.542947731,1.275307517,1.689372955,1.344193739,1.738735544,1.345619266,1.422249594,3.32059291,79.68838018,1.351673251,2.118452712,1.587471402,1.52332771,1.986329711,1.588357378,1.015092135,1.790877673,1.333631165,1.313820152,0.903047174,0.726019326,1.953123396
47,4.152869221,113.6460452,2.310161523,2.645646373,1.979820032,2.85583492,1.769440521,2.052495279,2.688209266,1.822461343,2.263439969,0.978173607,1.698538797,1.572155962,1.322487174,3.304010673,44.96192087,2.024155109,1.940826799,1.567249469,2.151702761,1.549715333,1.084967807,1.529021367,1.824322748,1.455402414,1.565980345,0.691133628,1.579385504,1.109468617
48,2.675726547,46.13011478,0.460783632,0.790764408,0.830388682,1.060503921,1.011367222,0.763076706,1.858122878,2.433139546,1.492411094,1.988661344,1.443122283,0.972250481,2.056136852,2.709837984,9.679555473,0.419368748,0.75429695,0.914445544,1.032243058,1.208514695,1.319828964,1.603739431,1.473894002,1.380880444,1.217021891,1.536932008,1.720267417,1.464385059
49,2.106513134,56.02645054,0.429493606,0.831024824,1.430269785,1.317828955,1.478634268,1.491286488,1.997898903,1.71052049,1.660130383,1.477231245,0.910133373,1.951059924,2.012723266,2.966972101,42.39134045,1.207908748,1.223874357,1.338705997,1.24096771,1.23146909,1.713011123,1.249259562,1.486561724,1.552362955,1.691127008,1.697286814,1.45883885,1.368176135
50,1.649175682,42.86385114,2.44319073,2.139763468,1.195852175,2.34661951,1.900923725,2.999212569,1.637079955,2.379915153,2.305102867,2.129915033,2.165115868,2.308179537,1.949796258,3.332830688,31.26974707,2.093947753,1.928058407,1.444286647,2.160190104,1.821725098,1.412020063,1.62367032,1.755298789,1.722098388,1.479305755,0.993316195,1.456339976,1.748828006
51,3.396407273,76.32269132,2.451239359,2.546298162,2.294699067,2.254593335,3.002517321,1.704220159,2.629346188,1.691831374,2.238233452,1.17946093,1.385070972,1.237417713,1.707774991,3.330277686,63.09256159,1.73154599,2.13043846,2.1173522,2.381185019,2.084633137,1.620598317,1.855993769,1.623964146,1.63991268,1.520411537,1.277540213,1.389068222,1.457240506
52,2.715689625,77.31795172,1.609414879,1.462554325,0.77019664,1.367304316,0.969909413,1.079682378,2.001017448,2.459858869,1.623457554,1.64573759,1.895018237,1.089035265,1.626385379,4.258324947,113.0022901,2.042598968,2.014221009,1.78290846,2.265048617,2.10355523,2.238551077,2.422931667,1.961086963,1.826929501,2.116623049,1.834524781,1.680651983,0.997908077
53,3.472487621,71.45391071,1.35162169,1.919518976,1.408290633,1.573332764,2.063463642,1.928000828,1.625626034,1.195655214,2.204741567,1.373128108,2.401656505,1.201434764,1.78439027,2.751285092,56.76244306,1.791041139,1.673877407,1.583967154,1.842275643,1.423489466,1.360088495,1.100238675,1.129704085,1.331580805,1.14550966,0.858432533,0.962529298,1.246723344
54,2.183430764,104.165956,2.473063138,2.322249951,0.825337353,2.392290985,1.580772949,2.073749299,2.468005718,2.035991969,2.539393048,2.577662128,2.296113687,1.242682439,1.285403722,2.834029748,87.80697249,1.948787475,2.128822866,1.331601403,1.849180534,1.545267814,1.525034611,1.744394325,1.563281996,1.13187135,0.911183712,0.438706282,1.098844972,1.305469177
55,1.727447471,102.4218326,0.839690403,0.946983873,0.836151007,1.400387309,0.808832178,1.407833375,0.88821714,0.748233121,1.182302417,1.820208557,1.018727787,1.361685451,0.731336581,3.387143926,53.12895399,1.639525285,1.492356007,1.0574156,1.750757134,0.797927766,1.491243518,1.328240561,1.682248836,1.671892266,1.830292395,1.496291565,1.480808628,1.467462491
56,3.278044132,-17.66850683,2.142337672,2.330010021,1.72506216,2.542731569,1.309044679,1.532276662,1.418598106,1.115745241,1.551517517,2.031709575,1.441363991,1.291364294,1.266297705,4.390042005,1.654000367,2.234902536,2.359902791,1.906894194,2.735866458,2.695427357,1.679557033,2.32282911,2.432543259,2.397925502,2.539577705,2.313366668,2.127706682,1.953718771
57,3.117983493,140.080766,1.098653668,1.070259207,1.54741233,1.625121003,0.643104642,0.997630351,1.475034237,0.84137647,1.454325254,1.259227486,1.377558624,0.877041813,0.883954569,3.213422399,53.06922344,1.853406805,1.433609247,1.55585547,1.687646652,1.777899551,2.07824841,1.982414529,1.458164315,1.890089564,1.936122775,0.96032776,0.732502853,1.169677164
58,3.698018936,90.47377458,1.647737964,0.939034026,1.514267443,1.661149491,0.760088164,1.792906318,1.562802423,1.162179081,1.231633473,2.20791903,1.68623093,1.379507555,1.780832455,3.908084156,76.51903086,1.769749153,2.130842858,1.883322232,2.410178029,1.559209554,1.588956747,1.690657369,2.08654247,1.331008836,1.582757952,1.356173654,1.900067968,1.397801834
59,4.384117006,16.90445337,1.983535887,2.993382528,1.800127495,2.757502156,1.986384886,3.083252181,3.461798927,2.162147995,3.185952564,2.931676723,3.274227441,2.787255213,3.010230572,4.328883005,14.91447264,2.335310614,2.30303246,2.44284998,2.820406584,1.693448856,2.857591302,2.416897323,2.815948925,2.188685986,3.146034888,2.25131944,2.091581328,1.294167429
60,3.778255822,97.20446174,2.405161914,2.194188656,2.098361512,2.80207011,2.120807647,1.474206579,1.140414037,2.089759389,1.686247953,1.246008165,1.21991203,1.920498244,1.244874002,3.720690904,71.41186215,2.38434685,2.239951994,2.131616764,2.255227765,1.646555569,1.765589912,1.424196658,1.868260304,0.966855524,1.673501201,1.603724049,1.951857915,1.099116122
61,2.874023475,103.9871166,0.532019108,0.74825633,1.295300984,1.223802804,1.313058645,1.555079026,2.042351691,1.468507272,1.740775257,1.960576329,1.079661699,2.769941275,1.410274076,2.543878845,123.5975197,1.15666954,0.966651963,0.461340059,1.320100576,1.03595668,1.358827564,1.583448003,1.323256041,0.897890518,1.561073592,0.783706932,1.03791115,1.558819271
62,3.214734647,44.17536135,1.097777968,1.984542107,1.333449553,1.482935803,1.528610355,1.878622835,2.272221962,1.691373292,1.777329376,2.73380328,2.372202857,1.676925255,1.468376794,3.063436744,35.83976854,1.092997543,1.310670497,1.481876439,1.34695885,1.286541679,1.691763375,1.502637441,1.042139997,1.245685929,1.797250076,0.864687748,1.106383831,0.815482198
63,2.296018809,37.91830574,1.367534968,1.24580504,1.116250078,1.42992554,0.98408166,1.222968858,1.499073155,0.589817952,1.164321677,1.485348573,1.122108745,1.196261511,1.350835657,2.493118439,54.16770031,1.456366719,1.761753637,1.608674236,2.003405221,2.120638779,1.471528279,1.707917291,1.103822509,1.343322115,0.645733206,1.029556276,1.302429129,0.951007862
64,2.283679496,31.56796016,0.879448921,1.597602308,1.262741297,1.210216896,2.079120414,1.691237452,1.117333686,1.068875906,1.412328229,1.183928481,0.923262034,1.270372894,0.862577567,2.081234817,53.79715698,1.352822678,2.505900147,1.188682528,2.008349074,2.211692525,1.531658528,1.428392154,1.159976944,2.07322441,1.965174355,1.565231328,1.670284857,1.507365764
65,2.920191448,20.95360947,1.129359246,0.917829581,0.475257557,1.576414139,1.240062791,0.725256011,0.589174527,0.314349944,0.65742341,1.183609388,0.674175079,1.260110252,-0.068301839,2.385275613,49.16462746,1.838675805,1.956563791,1.644664067,1.795096195,1.202026133,1.616236613,1.500471416,0.745947129,1.521163575,1.440139069,1.282235781,0.823898879,0.751762606
66,2.909023798,15.8961705,1.67274412,1.905554092,1.09272645,1.688797056,0.970455279,2.125055582,2.388844517,1.393228027,2.754486439,3.282638631,1.943278244,2.445491603,1.270350061,3.720839062,110.908221,1.788854571,1.916430994,1.162178082,2.05824029,2.01348526,2.296296402,2.325679792,1.70344246,1.672718464,2.580627986,1.715370819,1.661253551,1.337803574
67,3.199592741,83.6932883,1.859027964,2.449266671,1.702921254,2.684324593,2.348258862,1.756072849,1.709179363,1.411393338,1.918660445,0.794670502,1.302561979,0.606714001,1.825894082,3.635438895,105.5476993,1.351606158,1.745436564,1.64867158,2.143675897,2.186575888,1.14731395,1.781708343,1.532909033,1.579367519,1.567083332,1.370883304,1.158040764,0.487903499
68,2.485795011,3.61255085,1.552049052,1.564889136,1.93101054,1.492571086,0.782045125,1.280999541,1.27125433,1.459668261,1.16313896,1.304382093,0.594428407,1.527145023,0.624332042,3.037164058,44.78356254,1.538640874,1.530585631,1.230742261,0.751299221,1.556270133,0.595617538,0.632144982,1.462475582,0.896494654,1.326486884,1.483444362,1.555685643,1.530069648
69,2.177316315,45.76549797,1.787351529,2.179123899,1.532803755,2.235406254,0.94868005,1.52159965,2.04804915,1.901249481,1.968212682,1.83174744,1.882283054,0.355522654,0.729696867,2.32114616,39.62400445,1.327819695,1.513021798,0.878850256,1.403593872,2.154978194,1.445961729,1.876236152,1.102378914,1.145684552,1.746496088,1.312588686,1.070829289,1.28715942
70,2.48244597,129.7077825,1.762989344,2.30501299,1.521595902,2.289187481,2.617281268,1.670361591,1.824825406,1.603584155,1.879490189,1.591867968,1.839127391,1.726142475,1.768433423,3.921696296,40.89004164,2.022043337,2.140659756,2.264168999,2.205889672,2.353333061,2.121419256,1.907918068,2.100215435,2.093338838,1.826489307,0.987410266,1.798960567,1.871436081
71,2.494354001,38.62867162,1.417776559,1.703641666,0.737772697,0.624395106,1.832270701,1.466772803,1.499152235,0.946018405,1.259200012,0.752236682,1.623500646,1.354786467,0.894328869,2.528819038,55.05245696,1.332119977,1.465106426,1.428135617,1.352305868,1.17411561,1.273286389,1.147399922,0.958095105,1.239502508,0.732422495,1.275177706,0.801876829,0.652764769
72,2.352227702,76.83379201,0.989997215,1.007640719,1.061673579,0.940074052,0.711979781,0.1872132,0.929469391,-0.563756125,0.451476497,1.465580906,0.989219084,0.954353051,0.935137426,2.086211762,34.88531406,1.309451284,1.297208439,0.976007127,1.207012688,1.27826676,1.681398675,1.007197398,1.132741755,1.407707349,0.570983443,1.065165716,0.9099675,1.175823148
73,2.232662523,39.39130725,1.089100686,1.394431958,1.760275147,1.792437982,1.187323967,1.135170194,2.484007538,2.112952495,1.894026023,1.659877225,0.646206637,0.846135387,1.005347567,2.726161748,51.80610371,1.077630383,1.712003608,1.597808442,1.329309283,1.314074655,1.209287831,1.300111411,1.042127636,1.018284255,1.209289288,1.305373453,1.695054774,1.138767522
74,1.734402616,66.887071,0.764813004,2.484528384,1.719124132,1.604465653,1.888676682,1.945338291,2.244060422,2.34405203,2.170265804,2.083935607,1.876712726,0.868271072,1.01069383,4.158003188,55.17290658,1.424893055,1.630279201,0.937081427,1.760123051,1.944938214,1.820826288,2.331564011,2.287023794,2.093581891,2.274258296,2.515979684,1.997759513,1.987025889
