ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13
40,3.79642478,74.45889482,2.669771989,2.513247668,2.643366772,2.563261967,2.35860857,2.439467223,2.95502794,1.910016783,2.248907484,2.476656674,3.086849935,2.530050598,2.493232562,3.498451112,121.8534202,1.305815359,1.869510944,1.119862928,1.547588366,1.875956912,1.240291806,1.690123321,1.374644928,1.164002596,2.542947186,2.923997598,2.425926895,2.165098027
41,2.245176001,45.6601006,0.061875809,0.414045327,0.564075047,0.416467275,-0.114935981,0.089646061,0.346795234,0.578246852,0.871950879,0.801683597,1.231787204,1.252473751,1.053428411,2.926536054,39.99390254,0.771011975,0.93367408,0.521457234,0.912492818,0.710459789,0.661980008,1.355046499,0.598364043,1.485839782,1.57064041,1.239289706,1.230527073,0.868310028
42,3.226664696,24.02989066,2.352079659,1.155658659,1.913064358,2.081869303,1.993275174,2.108783099,2.267195785,2.251708909,1.392521262,2.074433226,2.211253944,2.250488033,1.94966667,3.018139076,28.36954123,1.846047511,1.48681726,2.034829217,1.738575175,1.980248879,1.442010105,1.625329254,1.845801123,1.739887954,2.347074547,2.139912324,1.949704109,1.684398503
43,4.492335839,-22.61494529,2.100043677,2.943726417,2.420918534,2.573258713,1.636599874,1.598621619,2.378735693,1.861120191,1.24587558,0.471078155,0.598258446,0.874041452,0.728260536,3.734373609,-18.25357978,1.862188585,2.821377933,2.372500034,2.377990411,1.76465093,1.453890112,1.550262943,2.260861516,2.532374114,1.478556719,0.82801179,0.640592492,1.968273276
44,0.688340391,34.95754854,-0.304853412,0.220735989,-0.155596401,-0.07073028,-0.034390243,-0.394211782,-0.050406325,0.124884095,0.79793607,0.448086357,0.767497163,0.491190276,0.453135501,2.163391533,52.47560834,0.642082002,0.270254157,1.004530075,0.990895052,1.273938219,1.280816921,2.325000826,0.663266905,0.470691737,1.54336436,1.828754024,2.086951316,1.801426736
45,2.634923509,22.36235327,0.699498975,0.268248773,0.671263674,0.502217393,1.502275769,1.106390072,0.953523251,1.003169958,0.31606646,1.323121819,1.082547891,1.256444158,0.874362088,3.309074238,6.821770367,1.352589986,1.368085944,1.199187496,1.273096604,1.553417502,1.925178623,1.759831624,1.489596289,1.551733281,1.451428481,1.775196679,1.682689606,1.867403612
46,1.95086203,76.01121221,0.719949551,0.643672663,0.660293307,0.250064586,0.656856425,0.676299424,1.114883236,0.965524858,0.886923667,0.47494375,0.857735991,1.12680775,0.339388444,3.45330635,52.87267584,0.411748358,1.206514166,1.026368143,1.012025363,0.686317584,-0.387404844,0.08362979,0.447159496,0.6723608,1.099699026,1.675929121,0.757390809,1.26732937
47,1.569850986,32.09402215,1.077383664,1.122829858,0.223113755,0.910269798,1.523157598,0.986171374,0.61868837,0.918682713,0.888037903,1.001153301,1.126511991,0.710199645,1.039788887,1.97012277,58.24102467,0.735240429,0.502731884,0.876285486,1.407745959,0.49313674,1.521983818,1.162379806,0.754634863,0.673322843,1.518446165,1.323086015,1.864318859,1.031294459
48,3.790166311,33.70274517,2.115244665,2.332240759,2.022685076,2.39572428,2.559608557,2.874113677,2.533228183,2.632194393,2.202154554,3.274919313,2.640968874,3.686163781,3.237021187,3.304200481,25.22516427,2.925180977,2.797457697,2.387749855,2.465505022,2.944056831,2.160603473,2.608200097,2.134003184,2.557127529,3.017803569,2.861778415,2.758444695,2.488880212
49,4.216669253,43.13942295,2.104270736,1.256438265,2.142063315,1.289546182,2.568589786,2.136965311,2.108435528,1.902182274,0.771276336,2.312480022,1.714156418,1.437827018,1.873571531,4.272844662,36.98526286,2.98568208,2.645426396,2.639337625,2.513679657,2.362736317,2.458835411,2.800551746,2.469268135,2.075318652,2.532156436,2.619605884,2.213586622,1.891234593
50,3.82198502,23.4008345,1.599660479,1.94924779,2.48004092,1.094635011,1.682549943,1.630070718,1.952662525,1.323729753,2.148880191,2.506850983,2.574454181,2.269653826,2.579250251,3.86474862,24.35431448,1.152782206,1.360276343,1.19550029,1.22884536,1.247598052,0.772047532,0.873948115,0.709969628,1.088963738,1.797447667,1.939326192,1.669543907,1.539227693
51,4.309626547,46.13671626,1.796017811,1.41430777,1.482877696,0.987420106,1.912328673,1.355643769,2.000949391,1.808101955,1.118815573,1.471156889,1.861381722,1.763388814,2.06829857,3.385613322,15.85108093,1.963195757,1.518697543,1.494804614,2.06361796,0.944171525,1.806093519,1.49014811,1.550538245,1.159804807,1.500864962,0.926971425,1.145686427,1.096366685
52,2.349283443,68.90739361,0.640436697,0.880412088,0.978047273,0.214324021,0.939223603,0.753610668,0.882544031,1.373296189,0.812797614,1.450612908,1.202548244,1.11694182,0.82858173,2.419507462,-39.08696095,1.520536883,1.252469859,1.798500266,1.890821068,1.324241962,1.529088396,1.374889747,1.696289395,1.398628928,1.712403422,2.080926087,1.785853471,1.953485826
53,1.846754689,39.06067642,0.948354946,1.517613488,1.02954258,0.984855482,0.869471786,0.553465949,1.093050628,1.603826182,1.184098554,1.739843194,1.334236496,1.164696152,1.242730797,2.242272359,81.06711565,1.732530874,1.654445277,1.873076957,1.549918177,1.851666317,2.349389647,2.08645468,1.901820496,1.283072081,1.898977294,1.82906328,1.845749338,1.103772762
54,3.059705625,44.03804246,1.624731536,1.704436773,2.129537573,1.975976016,1.434626,1.838366919,2.154572535,2.536773788,1.873705619,2.125070544,1.922321667,1.61135523,2.478731716,3.516190428,48.27502607,1.530858367,1.951303296,1.87857348,1.933693424,2.202320901,2.320351713,2.04481393,1.815890202,1.7402495,2.189586718,1.636449667,2.965925269,2.709409184
55,2.501130338,102.4974578,1.175304101,0.97270819,1.568732139,0.862934836,1.762550168,2.013832647,1.953657806,2.381289885,0.956711724,2.387724661,2.378404827,2.900099094,2.599733763,4.154813271,91.17809405,1.193526732,1.945597395,2.004914645,1.469298075,2.589916549,2.048012698,2.510952733,1.630888322,2.344852909,3.383046597,2.904025168,2.904477019,3.390054407
56,2.156731587,99.79962987,1.343510411,0.994333029,0.525445682,0.42209334,1.294130062,0.441860801,1.072082074,0.482431019,0.703371857,1.223503005,1.53108105,1.719950812,1.023297414,3.60927272,63.3294568,1.214419275,1.057025572,1.038619945,1.415597397,2.568632738,0.999591512,1.721248011,1.73756342,1.995925927,1.57399001,1.993886593,1.540208846,0.967860125
57,2.995670678,54.29396958,1.573539758,1.341908881,1.530293248,0.9511954,1.275700668,1.583273425,1.721316013,1.316649772,0.693808725,1.595127937,0.511594953,1.028626304,1.666674355,3.599521291,20.43822185,2.230271878,2.614922575,2.15045528,1.833558771,2.250704536,2.179269036,2.305705232,1.724866288,2.138850241,2.123629098,1.910969329,2.265905828,1.289275029
58,1.236238561,66.40281579,1.348156852,0.880366163,0.814805067,1.044256353,1.792201356,0.505746232,1.269001722,0.652736407,0.405876104,0.977250421,0.857212285,1.40887945,1.361194067,2.136410506,64.84688068,0.98529485,0.786727821,1.128699298,1.112029264,1.247240653,0.469300039,0.988506272,0.757115154,0.479511736,2.22161322,1.308218438,0.796151071,1.20753779
59,2.143050093,49.57751521,1.484095217,1.004729921,0.830989282,1.092620028,1.343865405,0.820155261,1.319559122,0.963912717,1.209181839,1.483681495,1.569598556,1.300728555,1.596687854,2.826929711,67.13821634,1.896259698,0.585092651,1.181859033,1.65643077,1.502757976,1.412077743,1.530506075,1.74296511,1.427961835,1.927189225,1.342788548,1.759060324,0.856464075
60,2.444160934,31.30297318,1.58175049,1.727239404,1.976863373,1.590570619,1.501240102,1.568192261,1.982713624,1.797643612,0.89832658,1.800830799,1.28139026,1.958610062,2.182336704,3.452544127,94.00002345,2.593729887,1.944785566,2.219991233,1.848676304,1.978458397,2.408421125,1.465425414,1.67812252,1.720514705,2.017547933,2.419625402,1.798721492,2.453376236
61,2.048671508,10.77637269,1.726709002,1.229602956,1.254353993,1.351314521,1.808845303,1.123310427,1.018755424,0.816264687,0.708381013,1.375606407,1.175964995,1.167834435,0.668941342,4.115822563,-7.144479223,2.109809605,2.244991719,2.356940638,2.103038327,2.059904664,1.455573126,1.771138226,1.234005978,1.78969815,1.846887721,1.501334985,1.505366313,1.352632147
62,1.860977873,38.10729353,1.283138366,1.113307784,0.378738162,0.426193215,1.028322755,0.631110652,0.234615458,0.692564478,0.781912334,0.91109306,0.039325982,-0.056453702,0.325509758,1.782369394,37.40815752,0.522673871,1.459555624,0.860334179,1.377739386,0.315038395,0.763468526,1.115808524,0.405654271,0.464865175,1.115732782,0.765112633,1.502619081,0.397792086
63,1.078485603,65.54172506,1.073082028,0.838284289,0.602709989,0.378734173,1.361505189,0.375638,1.167942842,0.497532786,0.811715431,1.10268565,1.12791065,1.230861171,0.73306328,3.03129451,57.38303009,2.090277681,1.656322853,2.151446032,1.893662424,1.595109574,0.949642264,1.861779654,1.572029807,1.040100608,1.984832899,1.835051418,2.201378121,1.848775109
64,2.413634622,77.09037195,1.220902021,1.598382071,1.79449174,0.933944216,1.057798183,1.411311529,1.203459328,1.888953843,1.742773698,1.477530308,0.956940453,1.790929701,1.892352973,2.693257157,40.50232568,0.859215652,0.510583972,1.025447907,0.969797124,0.712112927,0.584818567,0.444040791,0.641089016,0.972947989,0.888332217,1.146545981,1.049184759,0.876855187
65,2.480796002,26.0486861,1.310698399,0.977872406,1.269287868,0.742247239,1.384294098,0.902196463,1.857528353,1.309260601,1.213096359,1.804368986,1.86800809,1.60994216,1.128440335,2.889388658,1.64288846,1.37385818,0.849792111,0.361445633,1.381855047,1.113290295,1.36510719,1.546913393,1.305265952,-0.15013886,1.588944128,2.016915885,1.40326694,1.435478891
66,3.052379756,13.25951741,1.132610613,0.875369854,0.398143024,1.072771795,1.656083187,1.143995261,0.918752794,1.151895692,0.792451409,1.480539648,1.224044986,0.792411453,1.128598009,2.411982879,46.74638198,1.626481314,1.218626937,1.431035861,1.819211061,2.209207006,2.527501361,2.089331624,2.032226608,1.818014633,1.711332804,1.717058087,2.478109679,1.512622143
67,3.101608369,102.878093,1.850287197,2.632700174,2.410629469,1.752624356,2.449227678,1.88460409,2.173574131,2.209918367,0.700024562,3.058675855,1.780645522,2.379731629,2.134188627,3.785923239,37.93766945,2.561171808,2.380282862,2.261927141,1.831057772,2.445111558,2.064855785,2.358917129,1.816263156,1.81983224,2.07102912,1.78694057,1.464325667,1.870970415
68,2.124212823,48.90030878,1.167187537,0.941090643,0.650704247,0.590168347,1.16665441,1.474471949,0.681564763,1.739727454,1.317327033,1.889980477,1.928662742,1.488883274,1.365664073,1.559682153,3.562634254,0.004755902,0.135151242,0.59005558,0.236755158,0.811799145,0.766695202,0.631197926,0.800318768,0.577012892,0.467666736,1.435403943,0.309665499,0.305479344
69,4.113335642,67.13882744,2.509534344,2.185959025,2.019462201,1.803322056,2.538662096,3.442473878,2.802302843,2.412785203,1.491931683,1.889704302,2.507053227,2.14205555,2.432959935,4.278471771,-7.146822772,2.772458098,2.140785557,2.609391346,2.184475487,2.298614721,2.23459975,2.267675639,2.478638674,1.668791106,1.890459934,2.241006522,2.64049526,1.822842221
70,2.407889238,79.65330991,1.683914817,1.357533643,1.638133899,0.313487154,1.445466268,2.508635912,1.173461509,1.101272864,2.005629874,0.830051035,1.436290374,1.505386572,0.399930396,3.348740072,138.7993389,1.632984669,1.225015918,1.373475802,0.687333148,1.891097889,1.272428387,1.157075171,0.965619221,1.625191947,1.558921952,1.975201866,1.376736342,1.043070039
71,2.263892745,89.84898263,1.745927367,0.75528531,0.737143469,0.477786349,1.222043571,0.90515282,0.921453746,1.009315037,0.240990822,1.641611803,2.020863767,1.764930063,1.005252255,2.967296341,94.13416246,1.529543608,1.620155177,1.408162677,1.115462005,2.251988758,1.289489763,1.812577119,1.614396353,1.631677993,2.223710113,2.191157415,2.173292426,1.799625928
72,3.702494566,36.7616575,1.782042311,1.408584715,1.358376218,0.511928917,0.951256996,1.737433802,1.147066606,1.39808592,0.690132049,1.105116306,1.568056269,0.625999105,0.68087216,3.480229636,23.81905167,1.439680499,1.523507101,1.164991659,1.132407636,0.88447572,1.629705654,1.359340954,0.880068036,1.423638765,1.31389154,1.648585955,1.435032652,1.079908513
73,1.783597356,46.83309747,0.415282528,-0.018978173,0.1926393,-0.283820719,1.014850527,0.891181577,0.76749819,0.336696924,0.614934923,1.391551057,2.072753849,1.926937434,1.952338747,2.343512609,30.26553388,1.317701566,0.335248662,0.628620757,0.834323079,1.125759252,1.407553433,1.040057091,0.751982521,0.513086812,1.758602659,1.553025243,2.090602777,2.190254863
74,3.121969687,43.90089473,1.929256658,1.699364328,1.435599706,1.244707403,1.795661596,1.681992396,2.226232861,1.532941031,1.296373746,1.143817457,0.645460789,0.740655552,0.475861286,3.004132019,5.381532926,1.449746664,1.590332472,1.647462985,1.714241388,1.61561007,1.641759701,1.664036482,1.315799126,1.529112265,1.6978838,1.516801844,1.701125612,0.964494464
