ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8
11,0.866455277,70.10872114,1.354669639,0.5205648,0.041070299,0.904016456,0.960026465,-0.225248875,0.971101056,1.599447322,1.557672661,80.96507373,0.381395039,0.158927252,0.32214614,0.050968809,1.37594896,0.055221967,1.073345191,0.497349965
12,2.778722428,57.5761687,1.61452726,1.880646464,1.219880025,0.937161335,0.519980434,0.945626987,0.857881691,1.456410792,2.821765688,76.46044419,1.216142895,1.29591781,0.772076391,0.897819981,0.580840221,1.145095893,1.382913276,1.061737491
13,3.481297056,-16.18547942,1.845560814,1.624026613,0.68291926,2.704672495,0.945800986,0.602672948,1.458606794,2.727742848,3.399972396,1.69867433,1.965013992,1.399721967,1.545791165,1.541353191,1.546926102,2.000495679,2.447389179,1.325911296
14,2.822731406,59.82330824,1.848110715,1.528710561,0.255935398,1.297694823,1.023991093,1.176654998,1.255116677,1.751886057,2.844972011,-3.175607747,0.533002534,0.553493636,1.358922532,1.046913151,0.899372087,1.233945225,0.853010792,1.302070922
15,2.212077292,-3.292677599,1.307579031,1.691184061,1.479681104,0.925089638,0.16311629,0.695726043,1.824262247,0.507001614,2.255720947,48.73691181,0.921329173,1.10473827,1.185360298,0.347779852,0.974185663,1.175552308,1.585801064,1.326070404
16,2.048453379,39.0746321,1.120064084,1.320241641,0.832324886,0.790383727,1.41545298,1.561845876,1.884063979,1.899274488,1.456522811,61.20536481,2.016462604,0.827806041,1.388613252,0.973549043,1.083184987,1.723461399,1.498903534,1.048738541
17,3.934256009,60.44716158,1.617523448,1.929964433,1.754094087,1.710220448,1.462553123,1.600800872,1.373256743,2.268846749,3.283424945,-0.181963909,1.8612812,1.027787696,1.968196789,1.264311525,1.592624125,1.289837001,1.719573422,1.627362904
18,3.098602692,27.15451892,0.87108238,1.906896787,0.29737308,0.882621973,1.138475292,0.936133538,1.474032819,0.984542255,3.566374436,-13.52800146,1.837389124,1.458314893,1.236823069,1.533267646,1.599644304,2.328973129,1.588289153,1.70166057
19,2.956226378,49.83918754,1.481425308,0.92333867,0.604096178,1.118674,1.016538912,1.479717488,1.020330608,1.025173986,1.432102561,35.27123134,1.367868726,0.914637493,0.807120175,0.045776527,0.390760368,0.589350548,1.750984123,0.46948335
20,1.10900317,32.18301211,0.070583571,0.544559022,0.784977608,0.937903928,1.172098646,0.490249585,0.431345243,0.974996453,2.244276054,-6.556832862,0.964465048,0.844292079,1.461121746,0.506598323,0.642657187,1.132003122,1.175799535,1.211123622
21,2.333798926,61.68018237,2.082933861,1.960370685,1.625851533,1.451941043,1.369438023,1.123081337,1.939851101,1.964326743,2.982482652,43.77389207,0.947705327,1.6099403,0.825692011,0.737483222,1.586330584,1.84967254,1.77024575,0.280943717
22,2.675601146,42.86522316,1.238499334,2.001017349,1.099910249,1.26734882,1.681077835,1.356366284,2.183250826,2.206484996,2.024341789,37.55232835,1.404961085,1.435253447,1.048344384,-0.438746383,0.363801123,0.52355867,0.847763342,0.492938375
23,2.82771274,52.09065463,1.560664236,1.254119395,2.174624895,0.894913855,1.891529346,0.985102315,0.835037439,0.711139821,2.521969453,26.63908042,1.854308813,0.923282747,1.077633925,1.399590872,1.228581363,1.075704539,1.453628848,0.578252272
24,1.982795212,15.12286773,1.462468805,1.426853013,0.925453587,1.606151902,0.600520417,0.927376278,1.007334891,-0.10838435,2.127611574,-22.74288674,0.572170131,1.010500271,0.743795435,1.347374647,1.048455349,0.777327359,1.197143457,1.190503398
25,2.172687347,41.02928898,1.897366073,0.666535593,0.867566887,0.502028642,1.390242164,1.817865005,1.978966814,0.988296602,2.857821963,74.6806953,1.758781437,0.78944492,1.1705248,0.826223869,1.448002056,1.608399706,1.203665363,0.640997155
26,2.475179624,51.03647821,0.942989262,1.489453695,-0.015694801,1.416253828,1.910980543,1.500879023,1.735174841,0.468135161,3.352549555,23.26084982,1.767074254,2.467024472,1.918219698,1.965263887,2.108810607,1.678291851,2.270509501,0.965645742
27,3.480256673,22.23263815,1.829768719,1.738552586,1.106696453,2.124668592,1.411951969,1.396685267,0.955367071,0.831663288,4.776505139,26.65492908,1.127615014,1.552639683,1.927886646,1.55068408,2.152322738,2.080883687,1.69011935,1.522702956
28,2.772250586,28.93404394,1.180584913,1.46731547,1.37410752,1.519492395,2.106858108,1.763037912,1.257489445,1.850103862,2.440836739,77.11803541,1.570294996,1.528015854,1.799143259,1.610460626,2.187541755,1.367035393,1.89333241,1.970182984
29,4.254193346,54.59135327,2.08272416,1.688659659,1.461831871,2.091677942,2.715436672,1.830337645,1.693362741,1.745896571,4.113678111,42.5377695,2.010494251,2.182089263,1.823337344,1.671828513,1.818757992,2.081837802,1.257249103,2.491609325
30,1.782556643,29.26754928,1.099749489,1.444397623,1.646460775,1.481842464,1.501047558,1.478312336,1.097340756,1.068287382,3.319076136,1.558044889,1.957007858,1.679946117,2.487734841,2.226348183,1.666912355,2.077163155,2.11084296,1.595457888
31,0.876104565,24.39547176,1.166843796,0.374788262,0.397179381,0.36064983,-0.104670101,0.39444237,0.439860424,0.550901222,1.657443959,16.51650206,1.273186992,0.946842229,0.728249232,1.56381476,0.970644475,0.720140466,1.373914007,0.781416317
32,1.954507499,19.70116702,0.165375272,1.253202352,0.44083102,0.982403545,0.612704832,1.550865405,2.694327212,1.824784527,2.858510744,11.45447522,1.489600989,1.757535952,1.381702651,1.903782944,2.035989202,1.713069021,1.351166021,1.886245161
33,2.047449791,59.3487223,1.464961276,1.371394921,0.736529271,1.350337816,1.465777509,0.510326526,1.153563321,0.320241539,2.658835605,30.76756101,1.199103248,1.388673522,1.365600637,0.935600311,1.28188742,1.396988894,1.392492906,1.342870328
34,2.225513968,57.48252926,1.55446924,1.114589862,1.885447561,1.602252373,0.755304268,1.104063898,0.940153726,1.185809728,3.082358442,81.23104649,1.737992397,1.522437561,1.34378517,1.266816117,1.459835609,1.260842596,0.989432854,1.156574287
35,3.594499333,57.5059591,2.267270716,1.978148166,1.796972307,1.457438803,2.662512008,2.106574508,2.948659962,1.245507481,3.262476547,26.38877992,1.961221391,1.763549074,2.226126531,2.368362996,2.053983169,1.654360999,2.488097226,2.117736947
36,2.187742493,37.14537764,0.889899685,0.649942737,0.957151329,0.979687628,1.787376596,1.936324946,1.747553811,0.851794698,1.177293225,-3.325377225,0.648997241,0.7635928,0.031938922,0.471988732,1.547492805,0.436047894,1.04226959,-0.103136298
37,2.653305881,65.91742835,1.922444647,2.075943508,0.842986126,1.244166042,1.101021312,0.609170561,1.226484068,1.246975384,2.628312429,19.77896947,1.446385006,1.260178351,1.132738419,1.826508598,1.884783219,1.733513721,2.171357875,1.815903516
38,0.813372035,30.37825343,0.766109172,0.980041366,1.465504623,1.168270208,1.658056826,0.388752022,0.524262758,0.22743332,1.625854729,31.13826597,0.61698326,0.827221847,0.762115977,1.403056098,1.892391404,0.640969194,1.084154472,0.63864045
39,3.544572858,50.23252379,1.765292334,1.121108646,1.625172324,1.631760302,2.158968472,1.698830505,1.766539012,2.015102333,2.03649109,22.17906511,1.367163786,1.210818003,1.015214807,1.46637077,1.445038953,1.191306948,0.795593462,1.150305573
40,3.021686655,52.23511855,1.458090849,1.409446941,0.825509797,0.628567897,1.550810378,0.595528564,1.303227894,1.438541671,4.115635466,58.78397673,0.662949517,1.48569692,1.427811952,1.303032754,2.3535423,1.622447092,1.859998803,2.019743302
41,2.327018187,30.24338737,1.413989816,1.781286012,0.736370569,1.582716295,1.013817984,1.664115597,2.072296915,0.962434076,3.729902973,44.52281341,1.704460857,2.045537236,1.898526758,1.993679483,0.837397021,1.320061294,2.661228609,2.874560754
42,2.240945849,74.52791189,2.707883095,0.942100746,1.988971021,1.722865406,1.641859424,1.051084526,1.858408598,0.283949582,2.11372071,44.34908199,1.529878946,1.691052889,1.11531643,1.39846939,0.99802455,1.667485612,1.742471968,0.900545651
43,2.927865006,36.44682382,2.267490688,1.7101451,2.506515412,1.168113844,2.024216352,1.897344033,1.879043972,0.265738035,4.066264654,80.72306757,1.505553274,1.588365393,1.848810545,2.44228873,2.307638897,2.251633677,1.939256697,1.94617528
44,2.590939361,67.75095943,1.637993127,2.531101152,1.535085687,1.053660381,1.437072109,1.118121006,1.967780795,0.389669007,1.925111224,32.90776418,1.305070458,0.840534962,0.180310817,0.723594161,1.254813929,0.231154872,1.99674231,0.81422302
45,2.210442525,15.27723338,0.236266441,1.314861089,1.006193707,1.030074059,1.180477315,0.969556972,1.709704026,1.736978299,3.235942719,22.61037434,1.744469722,1.513562297,1.620165448,1.419131946,0.858516852,0.834241933,1.760418595,1.518872436
46,2.236104809,55.81508729,1.486432774,1.179610577,1.803852263,1.047713817,0.559893731,1.484236037,0.858947323,1.748656669,1.084608853,59.20001357,1.648352058,0.071375098,0.546465637,1.524616482,1.340657264,0.541340118,1.168989801,0.916741856
47,1.172421905,2.815720309,0.603540093,0.059777955,0.557273755,1.23001765,1.024568171,0.745720942,1.788234467,0.273855019,1.85941911,-2.867628876,0.860835812,1.633080128,1.231065829,0.12999527,0.094272757,1.740673701,0.064417872,0.83127138
48,0.945637058,8.774137948,1.264589852,0.650568621,0.60963679,0.7173009,0.810677431,1.490414088,1.293712098,1.700304939,2.491884494,8.201378844,1.153121961,1.837934111,0.783630116,1.333521461,1.445087136,1.423279419,1.579265757,2.441962218
49,1.589622104,56.57269734,1.738784619,1.741964335,0.801769058,1.103504094,0.770265316,0.924017194,0.407842383,0.219836588,2.841336303,73.4415958,1.102834432,1.35524144,1.751346089,0.967006301,0.595108433,1.130862761,2.241018555,1.051068803
50,1.391744123,44.02020567,0.452438772,0.358640164,0.150958516,0.46648223,0.837894601,0.510836862,1.594944347,0.243413411,2.231556127,75.0421659,0.747719009,0.745092398,0.981040793,1.247424791,0.783884657,0.777678478,0.689940001,0.021663603
51,-0.039373837,17.32152655,-0.084310452,0.065660727,0.330434539,0.428745574,0.215320847,0.056445456,0.385336894,-0.050628696,1.517155819,102.8428234,1.775381767,0.763942363,0.425211627,1.232670352,0.666783701,1.170171314,1.856672762,0.916058528
52,1.838454579,40.6558704,0.933028484,0.372010893,0.772383797,0.68502272,1.103244179,0.722532989,0.588834126,0.934093913,1.9661595,49.56147999,1.349540714,1.620900551,1.039920842,1.079109791,0.526227646,1.193494466,1.487368379,1.336691196
53,2.354254622,20.71936512,0.92630006,1.48437277,1.190890517,1.377656978,0.682609702,1.44647435,1.60232849,0.258139658,2.945857087,15.69258004,1.409789277,1.879703573,1.207304609,1.562047494,1.296274715,1.670135896,1.415831516,2.22862244
54,2.986011004,22.24453843,1.27805271,1.914363397,1.603289589,1.184654402,1.508564113,1.4406253,1.456241836,1.160749742,4.80087463,48.20292165,1.669324263,3.034527149,2.090800995,1.754919003,1.85872875,2.337978367,1.410931303,2.069050763
55,2.210919482,35.01895475,0.9420263,1.056811496,0.256859701,-0.329878834,1.251395044,1.291064333,1.666394019,0.511235327,3.717137734,34.12160509,1.230518937,1.099536584,0.872665504,1.378682389,1.582025548,1.637139244,1.888530951,1.259779732
56,2.120216045,54.4729547,2.46064971,1.076611737,1.065050935,2.214676467,1.473503511,1.722057589,0.420267461,2.257981408,3.323830815,29.88388182,2.293904429,1.741061929,1.507022864,1.492001283,1.10221573,2.243343021,1.153405674,2.045286636
57,2.740694439,59.48875844,1.386437209,2.287169789,1.357016142,1.946330907,2.017704879,1.186434423,2.199394767,1.092044198,1.865937679,60.55703647,1.688522485,1.688701309,0.967319809,1.324182195,1.736687303,1.245186081,1.658496977,1.354033864
58,1.715646322,-21.18951722,1.495049181,0.996545509,0.753190698,1.023095162,1.148250511,1.596985914,1.952926033,0.446060668,2.593975633,48.61445998,1.663653584,1.857185758,0.207508581,0.886639513,1.649104699,1.692014817,1.952400505,1.273521492
59,1.360752303,42.14388536,0.796954551,0.936034374,1.600003534,1.215364336,1.978252148,1.749818516,0.225596075,1.623628454,2.25291177,65.8928999,0.50605902,0.758317233,1.157332607,1.352715768,1.19851392,0.500129534,1.585921254,1.510319269
60,2.899851874,60.52779994,1.304570298,0.719576686,-0.688744062,1.431541981,0.832943009,1.936020676,1.699001283,1.291289531,4.43687658,5.301696264,1.588907143,1.885568626,1.664300749,1.67311946,1.67345429,1.988373313,2.011696394,1.701210221
61,2.16872505,46.36376628,0.393623865,1.196728204,0.999352771,1.33825011,2.095158781,1.220823507,1.972385636,0.78652889,4.640783102,48.47608561,2.854366967,1.953275615,2.046963814,2.395102867,3.151649413,2.460552507,2.960076571,1.099684862
62,3.049214458,45.52064319,0.632789021,0.976257816,-0.60949464,1.01389972,1.678572497,1.841717887,1.264211787,0.793898793,2.124479657,31.74632345,1.217462925,1.472189148,0.70689984,0.309402505,0.596488969,1.020848138,1.239851474,0.946733398
63,3.820692483,50.24718041,1.873324912,2.397017626,1.240614477,1.630614289,1.657172132,1.630704207,1.489117483,2.190736904,4.118359726,65.95177361,1.976055998,2.495538608,1.856084086,2.280914733,1.510172551,1.715411475,2.096818019,2.064942928
64,2.621526372,74.41785445,1.371354547,0.930270885,0.431315834,1.022901207,1.089885698,0.942740622,1.371572474,1.954543659,2.04439974,37.84918922,1.373071593,1.082648132,2.045978794,0.878325293,0.738714648,0.773065573,1.288415446,1.537522357
65,1.410825262,50.8882048,-0.32904089,0.048850342,-0.534473264,0.835361331,-0.461503012,-0.181475326,0.624106802,-0.046357576,0.472544201,94.09185948,0.688037463,0.150537284,0.030120246,0.087190677,0.053337458,0.400008303,1.121944839,0.697834799
66,1.670135148,97.62221127,1.050967065,1.268757218,2.053538849,1.831438178,0.855196095,1.59674721,1.997855735,0.815422921,3.682531728,119.5258425,1.45797766,1.575404403,0.930864992,1.796480285,1.689241264,1.495081426,1.89065727,1.682316407
67,3.312422924,102.9070595,1.075830574,2.360857455,1.325386815,1.405975552,1.377570798,1.532233429,1.240222663,1.062298286,3.302478507,68.18438376,1.518303585,2.126099024,0.937055388,1.813453821,1.304955914,0.975336725,1.808626259,2.021962369
68,1.618099785,46.0899236,0.947328675,1.60009283,0.657521863,1.447957452,0.740607402,1.155117355,1.168809913,0.939837516,4.184753856,46.698171,2.349625077,1.699231308,2.045370548,2.183831119,1.268700732,1.844259145,1.504782542,1.372582791
69,4.136338517,50.29664845,2.616671667,2.953959115,1.669395797,2.279341199,1.879685481,2.46128307,2.013421284,1.83369356,2.907105338,5.612285238,2.142520257,2.260632385,1.391706507,2.302240412,0.651483239,2.107113215,1.319109703,1.764952646
70,2.813096723,50.18878878,0.983929878,1.27042893,1.92670544,1.929436437,2.54962123,1.686758675,2.07517128,0.925489152,3.086079253,51.72586002,1.708405772,1.692443534,1.924280711,1.216770072,2.106190857,2.105384178,1.87466948,2.213161575
71,2.215910593,6.804126804,1.316158377,0.668987477,1.224018283,1.552442017,1.158767063,0.359895681,1.352422547,0.726303987,3.318869121,15.90913962,2.101391935,1.961165789,1.510648995,1.67573775,1.46512218,1.769484078,2.896290143,1.551808287
72,3.291422648,63.41906892,0.835117487,1.537418616,1.145691937,1.25930778,2.227864654,1.097754926,2.279150631,1.426613928,3.07806019,25.13515448,0.750884395,1.286511866,-0.035520219,1.07585645,1.622204802,0.870786257,0.61119975,0.222382591
73,3.248640257,66.17590958,2.012681526,2.515494532,2.03377617,2.46392478,1.378199088,2.385732487,2.484235448,2.004685262,4.344473524,61.34296019,2.008236648,2.108133294,1.990490147,2.245375602,1.656493919,1.664617973,2.305270384,2.093445796
74,3.48800546,23.13940048,2.213612557,1.878849459,2.162393806,1.795700571,1.95569262,2.204644754,0.895332952,1.787907074,2.830299986,10.86143867,1.596906301,1.844091334,1.192698244,0.558613708,1.066678208,1.802322487,1.432186104,0.880646681
75,0.709031903,58.98947523,1.047500146,1.78310226,0.971170169,0.98669448,0.156801645,0.680675426,1.049315911,0.588652534,1.350131892,126.5176712,1.355035552,1.642490587,1.555698039,2.183111887,2.163932802,1.547613915,1.935230347,1.080628019
76,1.023637184,65.76984055,0.836991245,0.885259809,-1.070039055,-0.076748179,0.259815752,0.031930089,0.70258845,-0.719441676,1.618885161,19.49437995,1.02210378,1.119345033,0.917729596,0.470302391,0.121882696,1.399307047,1.035877507,0.605863969
77,1.9647398,26.5763155,0.644140371,0.56246455,1.395276369,0.649203119,0.881081239,1.2370938,0.855197548,0.62626075,2.201007425,1.760346392,1.496179275,0.521390581,0.703960473,1.382192873,1.041964061,1.262121416,1.922455375,0.358291367
78,2.780520916,34.68875248,1.758042014,1.615682487,0.520173278,0.353521505,0.3080779,0.866049543,1.428253145,0.529683333,3.937301482,103.6723255,2.244271931,2.111823733,1.165884012,2.064813816,2.041406531,1.808456316,1.448469551,0.933039584
79,3.73271253,53.95334882,2.365335741,2.26976753,1.046923562,2.099092028,1.228374293,1.779486972,2.240616084,1.067855629,4.117933528,81.85797292,1.645654782,1.635803421,0.832677381,1.828048229,1.602841016,1.3757822,1.398668436,0.782161777
80,2.255484924,58.37636483,1.06843558,2.259271391,2.234746419,1.567651364,2.078764123,2.112573761,0.656560274,1.684924619,2.49998698,19.465544,1.384097449,1.226367407,2.294575535,1.138965499,0.740197068,1.111039659,1.193148339,1.82983409
81,2.296954414,52.94693862,0.461344494,2.203258026,0.686308596,1.727143221,0.133162381,0.469984766,1.278530041,1.646603665,2.837247586,112.8283536,1.092650664,1.476467056,1.614123347,1.509499214,0.87507053,0.761290414,1.091686834,1.18537815
82,2.156683487,97.79490271,1.725844215,1.099444148,0.500671045,0.898687966,1.299619397,1.07082031,1.431477189,1.316194977,3.889073586,59.91387962,1.469047289,1.360935072,1.862871877,1.117583927,2.203391169,2.262244873,2.080905692,1.421866459
83,2.723828266,54.95294659,1.472404621,1.635212364,2.035387295,1.440654205,0.990116848,0.734282957,1.341065477,1.869485304,3.08196503,4.587123444,2.468302505,2.540108696,2.069212534,1.096047362,2.017768357,1.639613784,2.164798805,1.084385008
84,1.437763595,20.03360333,1.215152797,0.242059656,0.127298397,0.480594126,0.404545984,0.684765805,2.340809814,0.616262031,1.747953654,14.91839078,0.277064778,0.940776076,0.059227962,0.971718243,1.626753958,0.657813414,1.46694552,0.962057738
85,2.413414503,32.6784703,1.016641762,1.540737056,1.357873404,1.032825346,1.898012844,0.671829591,0.99215408,1.048429648,2.104468611,33.54521863,1.019357095,0.609115783,1.415086586,1.03619329,1.122769451,0.891189943,0.831146473,0.907765799
86,2.689739133,45.21538309,1.605876746,2.847629656,1.65405408,1.947086622,0.176582596,1.498326667,0.908617315,1.589082118,2.15964601,95.66923762,1.318301194,1.090956352,0.830730843,0.903341086,1.399787238,1.484091202,1.984832881,0.719317421
87,3.539115467,62.92753714,1.589710831,2.090572337,1.464771696,2.1400626,1.477216851,1.914236941,1.676482945,2.199223764,3.809911627,114.9572313,2.033074513,1.80691348,1.348049426,2.19523506,1.507853486,1.807666235,1.2366593,1.487763283
88,1.563518874,-2.059787893,1.717440148,1.348185764,0.849292827,1.236636256,0.542355205,0.104405409,0.922903642,-0.523813255,0.959247561,40.91879487,0.919811404,0.4314214,-0.671743428,-0.131166293,-0.327097558,0.471067851,0.851350814,-0.074406413
89,1.51313911,44.66687466,2.182982092,0.903008386,-0.020022389,0.736109614,1.57162101,0.953124866,1.492635562,-0.020621218,1.575910758,49.9287432,0.923394267,1.220325504,1.033162849,1.429212663,1.496464977,1.422940207,1.85399026,1.22898784
90,1.253518467,22.19573693,1.075762093,0.541873192,0.075231086,0.392623261,0.071121267,-0.170683794,0.394360601,0.974105699,2.410325206,41.37828496,1.03910895,1.261069981,1.81194483,1.225254079,1.655190075,1.18158451,0.83293759,0.882526279
91,1.761125835,36.67805499,0.5281863,0.773123091,1.638626646,0.978476064,0.774828775,-0.320775124,0.788368037,1.039257883,3.150755212,25.06499209,1.179921566,1.366095811,1.91939285,1.048467326,1.275621412,1.790619028,1.217397962,1.958101432
92,3.821715369,10.75143426,2.072045216,2.185330674,1.360093394,2.113148426,1.421156184,1.741473991,1.440011399,0.885603692,3.699326841,69.84266034,2.062288062,1.67028269,1.141141248,1.544118697,1.814973392,1.660653098,1.546875836,1.697486224
93,2.416569861,26.20725907,1.152152665,1.161649938,1.106682688,1.580821079,0.491269702,1.627182176,2.674326476,3.147446684,1.329825737,28.09457046,0.22502715,0.784459955,0.709752516,0.431402202,0.849706777,0.826889052,1.491992408,1.080520309
94,3.335246727,47.83654893,2.003413043,1.697091523,-0.356365219,1.471968285,2.060940837,1.549775892,1.198247043,1.136935481,2.406440362,57.7878069,1.386441101,1.784704518,1.867932525,1.179757186,2.617711635,1.585799814,1.983316356,1.735627295
95,3.749880618,16.18166034,1.383190951,1.965371763,2.364728878,1.83490707,1.649754983,1.731315727,1.734255308,1.353621353,3.867505139,28.93374338,2.145718472,2.017540225,2.096108273,2.32647362,1.598208964,2.151238263,2.203664979,2.475337261
96,1.194282692,25.86523252,0.094470733,0.305839065,0.129279258,0.417563751,0.077907324,0.459440377,-0.595525512,0.029526075,2.120044302,26.21213848,0.804598869,0.629586718,1.446566931,1.387179158,0.633640212,0.665166946,1.220708392,1.510794625
97,0.383582991,27.17398357,1.037507618,1.574835858,0.191531098,0.324537643,0.19742711,-0.092630725,0.60505096,0.591561948,2.218135581,32.21702121,1.275598721,1.590844906,1.33283273,1.797298497,1.213646093,1.538578306,1.841368661,1.834436506
98,3.122806951,21.26612072,1.688545402,1.221809429,2.397012085,3.061459773,2.193127898,1.507524662,1.791770774,2.588961411,3.472818135,-15.14172009,2.00727308,1.546547374,1.582650986,1.307669424,1.638217511,1.396105802,1.837964202,2.204555567
99,3.832976916,46.46079853,1.240189479,1.915039485,2.348091352,2.236365504,1.268854656,2.144642176,1.620179091,1.346195918,2.879777072,41.71886481,1.680043787,1.005072233,0.484339715,1.939103154,1.569941849,1.324808731,1.500647999,1.160554379
100,1.656748786,44.8444173,0.884421784,0.941175334,0.555227368,1.539081641,1.174023793,1.144983447,0.956797191,1.352236616,0.973674161,13.72738614,1.300630948,0.972860351,1.078043212,0.772719216,0.389033174,1.007148365,1.181757047,1.156002139
101,2.33864374,28.4950536,0.732056498,1.921768165,1.253679849,1.327794594,2.799981799,1.589926351,0.604464206,1.006506682,3.252248336,22.49921056,2.567392631,1.225553962,2.266192376,1.908456858,1.566730743,1.916164082,2.312456485,1.234546229
102,1.977959101,67.43074229,2.028154956,1.16263695,0.523856336,1.575694055,0.775187772,0.750953648,0.82125962,1.001317661,3.007304119,42.96984322,1.985680719,1.557640477,1.72385808,1.562857604,1.198104432,1.784522051,2.221351047,2.4327922
103,2.75915106,57.84436992,0.599074144,0.777249645,0.256846582,1.112856927,0.473428607,0.546809172,0.753661803,0.518268166,2.837750625,42.53113839,0.804599778,0.311604749,0.719401237,1.549001341,1.875025423,0.982070244,1.061483084,0.785203208
104,1.928903129,21.35707059,0.90682307,0.415395923,0.333359207,1.064592892,0.406222102,-0.067463066,1.631332981,1.694393552,2.66793356,13.88270005,0.676209046,0.204258533,0.682404005,0.523914442,0.464656519,0.804456934,0.83967913,0.451953097
105,2.115428089,35.18337975,1.203691842,1.021471059,1.435680665,1.263228251,1.376017508,1.367749973,1.097547609,1.602935863,2.440491764,37.53691096,1.428289784,0.921742678,1.483039547,0.754674524,1.036786548,0.696222642,1.107926932,1.122399604
106,1.976593437,22.24379064,1.606486873,2.022646709,1.483325094,1.716706286,1.659127563,1.594005621,2.052429885,1.452692407,2.56396598,70.15680622,2.046773106,1.674364587,1.429237358,2.188303442,1.590863497,1.40104155,2.001014435,1.753395662
107,3.830210429,86.53742255,2.384581058,2.849371515,1.108662478,2.387484356,1.90018197,2.022426221,2.700794491,1.578006183,3.714778106,0.949181206,1.668165613,2.555198749,1.901290575,1.749272763,2.039376377,1.228917486,1.244774097,1.836394605
108,2.372115975,30.64584145,2.080554759,1.789708493,1.207438787,0.852642475,1.378959708,1.510610811,0.321918369,0.364872341,1.855397434,40.34716119,1.561425121,1.567016267,1.714736218,1.364543025,1.395049708,1.003434419,0.933360229,0.539104808
109,2.379284864,57.43008654,1.614795263,1.325822051,0.291892581,1.840394303,1.286665055,1.084605597,0.410631756,1.257380479,2.624233916,-4.198463782,1.728731913,2.122278603,1.128426659,1.60172074,1.443433386,1.693039958,2.384357725,1.464727897
110,3.578180934,79.46925067,2.148007109,1.734222761,1.646534135,2.25532635,1.880305639,1.425433165,1.728164292,2.229614372,3.301211673,21.63644285,2.14334723,2.623304405,2.061749273,1.438658698,1.326007897,1.296431805,1.524730313,1.72471299
111,3.129435016,52.07193319,2.315363609,2.037523064,0.309399758,2.052483403,2.188991683,1.689354731,1.539855789,1.885044195,2.98902429,48.40038156,1.991288271,1.408477328,1.017308666,1.779256842,0.865460284,2.04514516,1.494625105,0.651396379
112,2.340099925,46.88153094,0.163320386,1.341070211,0.514238057,0.74060881,-0.111637443,1.990414663,1.821705179,0.823132725,2.356763872,60.43451613,1.740109032,1.652957667,1.762535286,1.725334583,1.240836094,1.907527293,1.460859237,1.500021176
