ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w3-19,w3-20,w3-21,w3-22,w3-23,w3-24,w3-25,w3-26,w3-27,w3-28,w3-29,w3-30,w3-31,w3-32,w3-33,w3-34,w3-35,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18,w4-19,w4-20,w4-21,w4-22,w4-23,w4-24,w4-25,w4-26,w4-27,w4-28,w4-29,w4-30,w4-31,w4-32,w4-33,w4-34,w4-35
11,2.591433069,50.64225088,1.217558564,1.200734611,1.792083191,1.742035426,0.68758952,0.762260778,1.27769938,0.923777823,1.285591291,1.467826819,1.865439282,1.559369185,1.26926156,1.824288104,1.710697538,1.353406889,1.449427686,1.252555554,1.083976367,1.771256721,0.483691131,1.25023368,0.746042465,0.495261582,0.87663172,1.288018658,1.893913268,1.612014915,1.996135397,1.142799451,1.541098274,1.858147426,1.516876654,1.407294517,0.941299567,3.19609846,-16.69272313,1.611838486,1.198292701,0.881929221,1.656092561,1.058494852,1.623676004,1.496389922,1.386967548,1.279775115,1.395764356,1.179346242,1.760613405,1.549503601,1.767377535,1.508815697,0.794685378,1.319230547,1.076525852,1.785031067,1.17216306,1.146655351,1.637744303,1.464608726,1.587601689,1.854978845,1.680918729,1.612635925,1.008854051,1.411589648,0.87396793,1.320185666,1.437208503,1.254721416,1.365787237,1.034759706
12,1.710893226,85.19471956,-0.053910263,0.688529928,0.198245328,0.97591593,0.659734482,1.295608149,0.99348403,0.741322016,-0.144180719,0.215486013,0.396829946,1.374521276,0.820423366,0.451009059,1.498697375,0.794597685,0.527447828,0.170669834,1.13842358,0.042589725,0.628780802,1.221824912,1.076354181,1.667560843,1.41749829,0.748383019,0.509381887,0.905610039,0.906851969,0.74365365,0.516753193,1.163324382,0.781249935,1.056547672,0.75673298,2.006869836,38.64049334,0.71916517,1.501098044,0.665144492,1.452950314,1.657455764,1.126559366,1.378342368,1.25320226,1.675797917,0.842276789,1.431103766,1.817872857,1.458970896,1.344812988,1.674107919,1.054073302,1.32447329,1.019693238,0.456026416,0.769227214,0.709706992,1.328573565,1.529372219,1.974904349,1.191521128,1.696776125,1.061125883,1.488945817,1.536495381,2.080733801,1.360443619,1.095187156,1.981961814,1.290160049,0.803199034
13,2.688262619,-4.980291784,2.344086187,1.319196241,1.39801885,1.706192516,0.890236301,1.320514542,1.575499212,1.704584845,1.986474197,2.342129102,1.306671844,1.696256374,1.597143902,1.291386227,1.611718921,1.126535997,2.145470592,0.382196021,0.73727993,1.646609438,0.531374903,2.180157943,1.421218216,2.261800996,2.010538869,1.722838784,1.498642128,2.367969988,1.899051212,1.897997678,1.685608977,1.525478304,1.668623982,1.600802049,0.997523914,3.312640794,42.82988222,2.150958815,1.994449109,1.463187484,2.327223958,1.434603375,2.065529442,2.445226268,2.09122644,1.176680746,1.356784855,0.027731652,2.03373511,1.579670319,1.401544536,2.250954782,1.843057872,2.209887234,1.706115574,0.747203445,1.489733817,0.98686397,1.975031052,1.882738431,1.920550977,2.011061579,2.316366885,2.027694457,1.955137511,2.083351215,1.90478984,2.212915378,1.881305161,1.943727436,2.032959672,1.644418816
14,3.074443334,42.23290708,1.616970369,1.518172894,1.337594158,2.108749431,0.955132985,1.19732996,2.495639796,2.067299107,1.238902947,1.461408923,0.804623668,2.41278662,1.380133505,2.122060532,2.588532398,1.2608284,2.597288392,1.870648751,1.635396575,2.423357488,1.545444313,1.699938777,2.591479889,2.249573712,2.452616787,1.708161553,2.165585148,2.390607736,2.452318875,2.25850418,2.074393803,2.261852569,1.983555402,2.402170713,1.366798905,3.410290028,52.06912068,1.224169971,1.843213827,1.343040442,2.148617453,0.527241447,1.332452048,1.552815371,1.486792809,1.277506153,1.616152946,1.195930153,2.574811302,1.953348501,2.78285242,2.149964638,1.314018242,1.830421223,2.099433082,1.464661349,1.96853952,1.319468382,2.115467201,2.382646469,2.111915158,2.455636734,2.673701401,2.075756786,2.047926081,2.479874092,1.9042596,2.194806048,1.696622229,1.947022936,2.366627063,2.116200982
15,1.972577744,15.07596656,2.233862675,1.705003038,1.364266891,1.398307085,0.68070618,1.635183219,0.872010142,0.994470255,1.233592362,1.41082274,0.922682224,0.846928104,0.936990019,1.128222273,1.245507995,1.102399928,1.507260485,1.288550516,-0.522162375,0.717271944,0.749848415,1.396825295,0.548297829,0.85889947,1.365288811,1.513788609,1.849164649,1.997813272,1.455296775,1.486325626,1.990206344,2.216389153,2.032131139,1.421820449,0.767062872,2.343915906,62.37659679,1.485508763,1.054335753,0.943800408,1.556977801,1.15800012,1.192325567,1.095922389,1.111023173,0.689992104,1.332508589,1.156172031,1.709557035,0.782220323,1.002439971,1.024522932,1.149401859,1.12085787,1.559972204,0.065261893,1.051370419,0.838007321,1.856720685,1.831364139,1.64093867,1.373044056,1.505750768,1.833338993,1.403745829,1.303087671,1.608987227,1.663459526,1.41935917,1.640575806,1.549657141,1.266293703
16,3.473555577,82.18620633,1.90468945,2.019961627,1.288161154,0.962652761,2.130510235,1.952341933,1.657095269,1.718562115,1.383901998,2.628011096,1.437973087,1.719396447,2.035472746,2.292258108,1.930294841,1.759213447,2.447605221,1.330603943,1.683372987,1.069305963,2.080497593,2.082398427,2.969743258,2.721266102,1.767668595,2.236432463,1.451604243,2.163739621,2.148533019,1.38772718,2.304888798,2.191239613,1.68512959,1.05457415,1.985322089,3.569748135,-9.020854045,0.95358913,1.09400464,1.683061905,1.813103649,1.000773186,1.125172034,1.137408624,0.943296827,1.293281169,2.052230261,1.838741709,1.256032419,1.400966996,2.317771856,1.51771968,1.720778912,1.517680876,1.062822736,1.869199051,1.941186228,1.467457611,1.902291313,1.291937305,1.95399622,1.577220615,1.977998185,1.587256483,1.952711395,1.560445251,1.610758394,2.002655413,1.539668654,1.613685276,1.403796655,1.224417253
17,2.281549411,37.64416139,1.525177904,1.768037533,0.910233089,1.997270934,1.333440724,1.173572541,0.698935252,0.421827851,1.537273473,1.114385315,0.923624699,1.312480256,1.14332699,1.635331009,1.694300224,1.454175674,1.599483556,1.168418498,1.042029322,0.690800727,0.844603463,1.550769578,1.585667241,1.414924277,1.309483335,1.665068399,1.318623711,0.99558594,1.62925453,1.684768235,1.729575859,1.052404392,1.947200862,1.574026166,1.264504426,2.818631365,30.56621108,1.421499398,1.405527806,1.276552553,1.395889167,1.306048746,1.328947783,1.969961661,1.741344026,1.63822834,1.12495764,0.555722654,1.057280648,2.023516439,2.256011109,1.543881175,0.602504279,0.501241052,1.563833593,-0.188110855,0.818658871,0.626072302,1.008739781,1.411015122,0.902115734,1.312084917,1.327111818,1.129665534,1.252861013,1.572722508,1.145324605,1.412386328,1.015859016,1.268071548,0.97701824,0.751623017
18,2.699209477,12.20370749,1.089893149,1.27159452,1.224680879,1.056932361,1.387268921,1.068209669,0.93894469,0.658059368,2.078910335,1.161752387,1.010392186,1.302261906,1.542615495,0.775621377,1.286348606,0.027411376,0.89138804,0.89150582,0.197967741,0.532312126,1.210991977,0.565439628,0.999935441,1.768821956,1.60797364,1.026817407,1.16155702,1.025222698,0.873239663,0.681938175,0.729910314,0.679687186,0.98505935,1.073766286,0.559734267,2.909959991,98.57361525,1.843970573,1.461405079,0.985391572,1.678488021,1.032707966,1.335214319,1.178027338,1.220291529,0.737879712,0.777450051,1.454929075,1.562130721,1.041744392,1.642525221,1.695543526,1.228858824,1.391116034,1.267608927,0.879439556,1.791792913,1.003307413,1.826090053,2.15654016,1.988589819,1.47224359,1.507971488,1.45087492,1.451593029,1.484156661,1.208180755,1.937896423,1.695703856,1.537918593,1.408984874,0.770710939
19,2.181128738,53.86154608,2.145209737,1.645542047,1.195443566,1.670795637,2.06893675,1.631122129,1.836011442,1.745019958,0.737279979,1.955530461,1.246900054,1.572217617,1.927584425,1.627212282,1.118326367,1.208008173,1.077211774,1.777655411,0.773490941,0.729635999,1.070485292,1.41214951,1.043240571,1.340797716,1.961805163,1.650058109,1.684032158,1.338940024,1.408370992,2.265619628,1.87214928,1.587584761,2.198734429,1.243597022,1.752121757,2.471742586,-12.8246237,1.343739036,0.959949705,1.237682376,1.068457168,0.275904589,0.125016747,0.828059739,0.959603047,0.823521429,0.598419152,1.14698317,1.009153719,1.095157907,1.521848594,1.249819702,1.477622982,1.09604505,0.631275122,0.791832849,0.636615842,1.064433611,1.056923561,1.054886708,1.276372454,1.432843782,1.357398324,1.13826378,1.020503266,1.495748722,1.5390168,1.282811675,1.02708173,1.45965968,1.251644926,1.207991347
20,1.117557449,48.38650373,1.553401854,0.969658765,0.77106805,1.094525522,0.885027597,1.053247314,1.299146609,1.344761054,-0.041635196,0.601074001,0.571731359,1.733370605,0.554035861,1.307772103,1.022867049,-0.000684098,1.056508621,0.555908182,0.301091899,0.753546327,0.954601516,1.850158672,1.106425591,1.381827513,1.852785497,1.532640959,0.96042477,1.43707654,1.621617951,1.439477531,2.351614207,1.547446745,1.412565693,0.76554445,0.299468755,2.658368677,21.7123377,1.22698091,0.726495894,1.277887552,0.808408793,1.312492064,1.151904693,1.184144543,1.723534423,0.414520436,0.6085046,0.698424172,0.797678384,0.782397766,0.567167755,0.647272394,0.134744878,0.404435833,1.46094331,0.931674172,0.638461356,0.799749856,1.082470824,1.479001351,0.931951285,1.210318738,1.170042072,0.838469184,0.297424606,0.581369741,0.500529738,0.896109251,0.647539797,1.576653989,1.011392638,0.938267778
21,2.240129713,62.7329793,2.40115642,2.302735804,0.842540682,1.983764325,2.032367796,1.95772064,3.122983263,2.601191702,2.025712201,1.630544951,1.554048222,2.51286038,1.912374143,2.40425672,1.610717854,1.435786484,2.736484333,2.775823163,1.535277678,2.346415635,2.392511161,2.483489861,1.528718284,1.764693967,2.48448917,2.752361362,1.60518336,1.601527225,2.439410817,3.067259298,3.53504717,2.202311177,2.471924664,2.060352273,2.742138813,3.51638499,52.74315882,1.636651307,2.210396764,2.468366673,1.544889806,1.863617526,1.506205277,1.816180194,1.732428471,0.896689626,1.200950082,1.356411968,1.283299841,1.396445948,1.506922676,1.241107411,1.751529182,1.19089731,1.367054864,1.048342721,1.579362408,2.248991119,1.47398538,1.600995378,1.068932131,1.806274696,1.600729169,1.723488129,1.705947,1.587306507,1.658884513,1.603041133,2.137111313,1.904868215,2.219199194,1.908217793
22,3.970470271,87.17598926,2.056043774,1.831615519,1.773322684,1.320595191,1.225247314,2.195716882,2.117137424,2.203601604,2.451470024,2.073980485,1.333094616,1.704470558,1.312277228,1.39880217,1.844685488,1.645440885,2.38458783,0.861079473,2.146294835,1.92076497,1.867672148,2.224757518,1.745891429,1.806146019,2.294040126,1.930237321,1.55894176,1.91581495,2.221879646,2.119194515,2.566375477,2.116476873,2.172114185,2.728270388,1.591671902,4.017900767,48.02895625,2.185525068,2.877526871,2.113112846,2.422461554,1.668710581,2.021791432,2.274837151,2.411516888,1.228660542,2.263916943,1.039678286,3.253331351,1.646178272,2.483999653,1.788763415,2.053330562,2.694720889,1.993291781,1.533615421,1.978084721,2.30838263,2.736219422,2.477583337,2.46771047,2.675852694,2.507884771,2.104438097,1.843339184,2.30602664,2.42353898,2.296092549,1.934194007,2.225037111,2.520235274,2.147801329
23,3.219112176,84.98579263,1.62930215,1.971209014,1.399778211,1.905086358,1.99647522,1.373761134,1.495821599,1.704126921,1.147479895,1.569795395,0.862901368,2.04431892,1.499053964,1.576902426,0.931104685,0.725664267,1.673515707,1.816608195,0.516016391,0.911024327,1.323536363,1.825986656,2.000941495,1.6850732,1.938442559,1.69741641,1.406954944,1.780091778,1.618199396,2.444289713,1.98818111,2.139116327,2.101615395,1.532410581,1.718714316,4.283967589,121.9611102,1.923736516,1.862334626,2.085110772,1.870702485,1.513835703,1.541119686,1.907015709,1.687390598,1.662205875,1.159750074,1.37881747,1.851567724,1.259111724,2.183034553,2.670879603,2.01290127,2.051348149,2.0153251,0.952129862,1.570289013,1.433210986,2.737695325,2.853051919,2.744363847,2.372866666,2.475358715,2.135845131,2.397557525,2.520892329,2.282578895,2.416773465,1.838414578,2.407640861,1.827529926,1.713866823
24,3.721938935,53.02151539,2.176014352,2.019507122,1.302245242,1.950359973,1.274048218,1.704505243,2.161170002,1.77800019,0.957758755,0.884235991,-0.566122527,1.720646966,0.90882013,1.68512543,1.141438867,1.521984413,1.357876491,1.556134599,0.625305304,1.00351502,1.13803145,1.662887126,1.651214405,1.730433312,1.77288482,1.541381333,1.830126084,1.045194624,2.35480174,1.791112839,1.434725825,1.347237858,1.731095756,2.496736454,2.166665171,2.608722535,15.29653074,1.737134948,1.50909306,1.580692273,1.019120577,1.628493853,1.379558142,1.162679655,1.285756342,1.976227862,1.543124756,1.64298805,1.207240126,1.468894913,1.371377875,0.614801217,2.460162694,1.971360707,1.932501806,1.882541052,1.276480421,2.042611781,1.989293233,2.10153375,1.80306199,2.067425438,1.574141026,2.174240608,1.631979982,1.908882573,1.838457203,1.54352803,1.524406709,1.385497501,1.60629851,1.523634981
25,2.190890657,43.89660969,1.579538857,2.087137145,1.721882434,1.98687298,1.815621466,2.010496707,2.334365885,2.005905935,1.440279282,1.271944961,1.358654755,1.170457936,1.957363161,1.960094299,1.626499941,1.738362586,1.676284195,2.366119365,2.004533464,2.809087113,1.889871595,1.973505893,1.325653086,1.999362779,1.578223262,1.695079923,2.211295454,2.192528823,1.603897521,1.473447995,1.442273957,2.024692882,2.114548513,1.92433211,1.586532536,3.355334552,68.31510864,1.319768398,1.471051466,1.592926977,1.376574673,1.39184041,1.707670822,1.351751334,1.665520936,1.141689516,2.020564919,1.19694768,1.270266042,1.489690227,1.775455984,1.928383766,1.618271245,1.798576859,2.128639002,1.109373042,2.087800947,1.663221521,1.849425168,1.782953298,1.522333704,1.791028353,1.1092449,1.85220123,1.88117465,1.890973282,2.056501898,1.638691695,1.838039439,1.680879427,1.699563337,2.007289875
26,4.434792894,34.73061819,0.764150364,1.489752673,1.749466268,1.40159253,1.79964284,0.898847294,1.233126805,1.139086047,1.502409856,1.772812941,1.386455357,1.268870118,1.096247678,1.550317793,2.067139176,1.540518862,2.088848932,2.514963556,2.049094899,1.578189631,1.382083756,2.143160647,1.241379065,2.335705376,1.870706205,1.827482137,1.097064625,1.509630205,1.352501344,1.282147163,1.643026936,1.981459432,2.10801942,1.457872851,1.425451082,2.565295154,19.52066911,0.964526944,1.245338647,1.990652944,1.65501519,1.701370159,1.765378517,2.217228044,1.533594886,1.839028742,2.011062928,1.707771432,1.390613739,0.960416859,2.143323324,1.724010666,1.085084095,1.514138768,0.856534751,1.227212669,1.830972451,1.671124637,1.110664805,1.687423153,1.522811966,2.00950009,1.648242804,1.046230128,1.628357912,1.363283441,1.251256353,1.586286998,1.705538483,1.063675984,1.082642872,1.090136732
27,1.767743199,70.17389437,0.664183431,0.725598851,1.009084441,1.301936652,0.689153739,1.338203585,1.691136901,1.565164132,1.118364262,0.541468132,0.017775048,1.579253528,1.698080895,1.183394302,1.639687532,1.227786795,0.607732205,0.951374461,1.200916134,0.764320273,0.717628906,1.064182991,1.45781671,1.80217089,1.325190142,0.97980353,1.518849814,1.491597478,1.367439903,1.432867845,1.37476386,1.080440698,1.944413007,1.017832707,0.983901642,2.29653368,19.57121793,1.259121471,1.407072588,0.887204466,1.942071521,0.916615213,1.167463112,1.283112983,0.936657868,1.378363295,0.71607656,0.340229015,2.051258074,1.485681286,1.336780881,0.778644283,0.92567558,1.150488108,0.050549523,0.954226246,1.048709648,1.300387125,1.435839416,1.791376805,1.680132063,1.541578651,1.741817166,0.495840313,1.340339986,1.404885915,1.186050066,0.922401863,1.086432068,0.934252904,0.703594127,0.552018642
28,2.557609462,37.74131175,1.891883847,1.023903663,1.198686336,1.070455798,1.275109221,1.521124006,2.401729322,2.199282549,1.45467904,1.926098814,0.995218519,1.855259433,1.987357435,2.477352878,1.917150819,1.656121073,1.618546274,1.839402081,0.361041848,1.982754669,2.136236089,1.647822897,0.476426715,1.508341724,1.376963641,1.508584307,1.68722355,1.567282229,2.016213488,1.21504477,1.813096137,1.088812311,1.902250435,1.640897995,0.874615869,3.468464448,69.047328,2.073406399,2.020490574,2.011598325,1.210946157,2.029140551,1.973886428,2.076823431,2.306895227,1.241191812,1.195821157,1.438867609,2.043749722,2.774241661,2.544720502,2.527492999,2.070717497,1.606556844,2.045832398,1.933034809,2.390121643,2.583126916,2.319451099,1.789567184,1.889423449,2.390135875,2.451678571,2.102110344,2.417094344,1.959573261,1.981934015,2.427684708,2.28915018,2.29089698,2.547929891,2.132636076
29,2.648948941,93.12935368,2.199109945,1.985995425,1.466893389,2.095460183,2.068031349,1.41586159,1.814435691,1.624677432,1.1268923,1.764092308,0.218491615,2.177334819,2.421732096,2.073229718,1.836058887,2.187746355,2.635107243,1.224674461,1.877410581,1.485822707,1.098745381,1.832642791,0.706405006,1.320925869,1.405637823,1.345571236,1.010965963,1.596147369,1.670344894,1.429403822,1.780191661,1.38504773,1.772249337,0.948367662,0.115418431,3.006317166,96.39125085,2.172821256,1.893558721,2.181704098,2.146360731,2.260399179,1.892411143,1.79903691,1.854677702,1.83053868,1.342200877,1.701837886,2.379321727,2.091506844,2.036227368,1.629991531,1.856447282,1.575528175,1.588275652,2.024199865,1.393353518,1.989313234,2.567877618,2.276938503,2.63748145,2.025934605,1.996879691,1.96995971,1.848163656,1.87617723,1.750554544,2.478683682,1.892807233,2.242970359,1.25950484,1.514738073
