ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13
11,3.066044052,25.95970553,2.076257781,0.906352149,0.86840638,0.856364754,1.528038707,1.957788193,1.808390123,1.154509974,1.429304878,0.92191539,1.265654182,1.83075901,1.83025786,3.51899318,15.41843783,1.669979262,1.28770312,2.518416105,1.566664885,1.484203233,1.279980064,1.966569015,1.060423941,1.862697522,1.175048068,1.572741994,0.708146941,1.799852152
12,2.647917982,83.00445097,2.256312867,2.959891354,1.642257475,2.114608149,1.711960262,2.705798338,2.467549765,2.481804313,2.307161432,2.63509047,2.195545742,1.240792745,2.12916413,4.215381385,62.89602841,2.062818709,2.939337048,1.939332557,2.579525393,2.907929144,2.823950213,2.27875343,2.246494865,2.850105228,2.802886493,2.913449663,2.290590191,2.273802425
13,2.481455571,146.0170788,2.464506612,1.50470014,0.526174005,1.520987078,1.691573471,1.933357718,1.674956183,1.712577345,1.750896242,0.612795399,1.872990534,-0.002868426,0.614317505,2.747683577,51.98490106,2.369259948,1.721771457,1.71356226,1.861719784,1.942186801,1.310481673,1.566002517,1.465417757,1.771739998,1.265186092,0.492015113,1.874295738,1.467550903
14,2.755476817,14.35463276,1.220200322,2.137539298,1.578385658,2.128726234,2.500179852,1.49077698,2.648545157,1.644001653,2.499309947,1.408649774,1.761672175,1.524232998,1.735125909,3.528324062,49.32425143,1.790324937,1.675944023,1.913672376,2.147999385,2.20732065,1.199460165,1.712440395,0.704945433,1.032976257,1.877510535,0.79655043,0.94570941,0.788144187
15,0.845084127,206.657416,2.265005281,1.164856135,0.501176598,1.53988423,1.53286278,0.849073161,1.356561296,1.084604482,0.679718664,0.977594507,0.49991068,0.813839394,0.272923246,2.719873533,174.4976147,2.065671472,1.931173471,1.982876033,1.993028551,2.308703273,2.17587687,1.650230627,1.239420553,1.4824199,1.318748236,1.023528018,1.708149028,1.355772643
16,2.405517145,111.8834574,2.002073896,1.393379848,0.785627243,1.72136084,0.425433073,1.738195154,1.938568557,1.233319406,2.151304528,1.289097218,1.477320605,1.22335556,0.87397971,2.324440955,105.2318146,1.412563408,1.036177366,0.60983817,1.110377466,1.638235259,1.044003709,1.482357967,1.362057894,1.528652238,1.729964678,0.726559538,1.065134951,0.729372235
17,2.910680743,34.75417592,2.018115172,1.788994443,1.462947868,1.125463739,0.832110582,1.917064831,2.654658094,1.961646173,1.875750763,2.412807796,2.536555097,2.032123395,1.387701812,3.006340513,23.08076451,1.29066966,0.754712923,1.318742961,1.295336753,1.616950285,1.63320146,1.929028589,1.958322077,1.356695674,2.040338582,1.836622705,1.977131033,2.299385297
18,3.165373933,38.16682168,1.363591972,1.660434059,1.088577282,2.012299285,2.396032328,0.7626355,1.53981119,1.47508638,1.342573912,1.040375959,0.986784963,1.142953071,0.363211545,1.749130417,29.25074192,1.093077216,1.579655036,1.231617631,0.764047547,0.864338419,0.827941063,0.58616769,0.829297595,0.815483275,0.882852658,0.669378419,1.439671046,1.198759326
19,2.925781126,30.10170379,2.364087204,2.287738326,2.383122015,2.305708283,2.087965177,2.207481253,1.841966535,2.175935801,2.024952173,1.527486232,2.612579335,1.771292259,1.986570996,3.696159864,57.67920882,2.622856421,1.525957874,1.612025243,1.880755559,2.078311749,1.448646379,1.871505835,1.549871304,1.606690932,1.68596191,1.838348543,1.785807177,1.826427843
20,3.526321351,67.84520635,1.878885011,1.657319896,1.407037362,2.364531692,2.526074139,1.636787612,2.41997379,2.511689875,2.091639515,2.270589261,1.961696709,1.515404679,2.332560719,3.16835864,84.91262254,1.616803872,1.849624571,1.645319769,1.972550841,2.473820178,1.942803839,1.648202531,1.781046715,1.389567103,1.188133476,1.711080657,1.400329253,1.135294149
21,2.311040639,26.72464005,1.143412356,1.356754014,1.102519596,0.953524152,1.631128278,1.091500379,1.373966564,1.809628658,1.768938315,1.809754718,1.038730566,1.198468794,0.766852502,2.648901902,100.5740402,1.717071338,2.478929627,1.203916489,2.000509111,2.11036833,1.950594782,1.430005158,1.375176843,1.900979997,1.590214043,1.168788123,1.315118355,1.44952403
22,2.628548117,144.502227,0.108682372,1.414749628,1.69870671,2.105850554,1.538041825,2.137978692,2.575992841,1.703402664,2.37093696,2.980200455,1.918041449,2.181848847,1.715072628,3.343967073,27.61693105,0.783762458,1.461982895,1.551128148,1.478199423,1.806874004,1.164127688,2.053247258,1.414113804,1.054069395,1.577947568,0.65541215,0.931727502,0.906324371
23,3.676055455,89.41738505,1.718458874,1.112214916,1.558998577,1.54011641,0.739449101,1.200441559,1.576388639,1.27433276,1.473531352,1.612074136,0.077795535,1.359947101,1.17604171,2.335989551,80.71248496,1.58227463,1.698046613,1.358211122,1.795954148,1.141114299,0.80564411,0.898108291,1.234769926,1.106303634,1.348320957,1.778169422,1.783302684,1.350195515
24,4.125941845,-42.43338444,2.063207311,1.90331703,1.491793096,1.828844971,1.584790514,1.821535062,1.547218854,1.274460833,1.930022358,1.299413094,1.85223148,1.750340276,1.224680455,4.518255885,49.87306219,2.946700164,2.247135516,2.066124785,2.140610137,2.516301697,2.220918033,2.532159608,2.031265386,1.951834354,2.599038999,2.273879088,2.30253548,1.75997241
25,1.444433275,38.14556495,0.947079144,1.384063037,0.196155943,1.583803498,0.567570614,1.186637164,1.958210898,0.303812059,2.097943832,1.035541258,1.412393365,1.983964176,0.424124309,1.949158557,50.12592765,0.662500022,1.636038374,1.008623354,1.163434698,1.644656096,1.322741971,1.35679773,0.918353514,1.093785248,1.185204585,0.624650103,0.664964645,1.441437296
26,2.50936779,128.272475,1.368707358,1.855782654,1.847958856,2.356586719,1.460141572,1.664318356,1.885760032,1.756608671,1.855050856,1.537266544,1.030575893,2.683471996,1.301227655,3.235246578,106.1228242,2.030764139,1.885337958,1.104637318,1.88893188,1.456476758,1.225909343,1.834930357,1.674252056,1.92898257,1.88297492,1.899659798,1.600620468,2.042755226
27,3.6497585,80.02923365,2.769537936,1.764051309,1.754970433,1.795318149,2.882746523,2.215011277,2.912004549,1.918754469,1.672674789,1.249334219,1.242938263,1.832421011,1.82616435,2.692714857,68.96943163,1.670164115,1.042960873,1.586323149,1.437926951,1.500848849,0.826672332,1.199340595,1.365115869,0.675477647,1.486122667,1.691262777,1.413527688,1.067574971
28,3.867884471,79.55407039,1.1554957,1.467188493,1.584167559,1.44601552,1.826953094,1.707405405,1.062850719,1.842682322,1.672166555,0.709810168,1.683328755,1.561565009,1.585669151,3.484839205,46.291907,2.041584857,2.530830841,2.202666576,1.994912947,2.289858598,2.566168309,1.644260453,2.355405864,2.026221176,1.522020751,1.572135977,1.964274914,2.114612262
29,1.649644177,118.0939327,1.140932416,1.576660566,1.595654347,1.437082125,1.606479776,2.062757401,2.116724434,1.708124586,1.944983955,1.502553719,0.880433024,0.843868498,0.882867023,4.015208006,75.28419364,1.231380451,1.919087592,1.683703073,1.803079591,1.589378843,1.653488766,2.25111801,0.963812394,1.95381247,1.148831471,1.578576801,1.065382453,0.866449506
30,3.892840071,40.47662802,2.617326331,1.815620628,1.494306081,1.58315025,2.124619215,1.469885875,1.739245836,1.216419022,1.44704994,1.093865312,1.106136606,1.747425196,0.851376628,3.951979097,64.57483575,2.183072763,2.423688654,2.271908922,1.82709695,1.932552201,1.957199488,1.625302491,1.255993536,1.754276682,2.062822581,1.870147413,1.483700234,1.268032672
31,3.140815212,66.46106837,2.171960844,1.664325081,2.245457444,1.670678565,1.666862277,1.358738025,1.630961754,1.483449442,2.012829696,1.925513916,1.581624341,1.83543193,1.499664258,3.378415412,44.09669541,1.307327126,1.930795773,1.801001631,1.939066402,1.473821378,1.648201014,2.32024571,1.790471239,1.938182359,1.244723864,1.527405496,1.998138819,1.481686043
32,2.863446038,92.0541063,1.235350197,1.408856183,1.637938622,1.577921859,1.563434455,1.693245333,1.862376748,1.377519418,1.545477359,1.495855147,1.185106537,1.10677081,1.320448953,3.520601467,19.29124252,2.052664143,2.369749692,1.914467777,2.350141613,1.958012996,2.342831865,2.22757834,1.404533487,2.036014107,1.992651294,1.580675817,0.767124809,2.044873022
33,2.610353937,74.45019981,1.122156709,1.570815211,1.748610333,2.003543809,1.32750405,0.894642385,1.792787385,1.898171096,1.884520269,1.053699936,1.54422008,1.27925041,1.365467345,2.446287203,-18.17763736,1.224199047,1.752671582,1.107041121,1.260659954,1.910747832,1.517541821,1.610728501,1.195040246,1.46238592,1.803893161,1.483152404,1.625700817,2.067355127
34,2.703131062,28.8600885,0.659524758,1.537463592,1.30102126,1.681289649,1.291462628,1.29456318,1.663509715,1.533119889,1.619194554,1.321368488,1.750022738,1.498724755,1.40532829,3.680527063,26.23846545,1.218523106,1.379147004,1.962598485,1.387634348,1.660917326,1.597213676,1.438667558,1.683851403,1.656282891,2.018352383,2.173558731,1.901025171,0.631995813
35,3.490229397,24.30764165,1.58623169,2.003966524,1.626423559,1.534586742,1.255410147,1.553270829,1.6556613,1.18894472,1.219494489,1.586020238,1.231708883,2.072303871,1.994303813,3.051723478,12.32976849,1.828010816,1.756217399,1.798028092,1.119670486,1.569851183,0.969619788,0.805172164,1.568731526,1.021301932,1.752152182,1.49358772,2.029579598,1.842922929
36,2.492246235,98.85092734,1.54947078,1.427149144,2.275081831,1.383560931,2.11238998,1.656472153,1.467724524,1.847445107,1.168682918,1.616430937,1.869595701,1.5616182,1.641180581,3.844738142,19.79107508,2.061634581,1.821649952,2.176222855,1.385105404,1.641284732,2.595345932,1.396771352,1.978563656,1.64685591,2.19037668,2.266997579,1.538988676,2.159527136
37,2.409897027,40.3114896,1.948867775,2.177771169,1.485445379,2.195282908,1.601426836,1.829247191,1.609078745,2.421713841,2.237693564,1.740241582,2.05040523,1.479492485,1.60651116,3.493139775,43.79895836,1.528722517,2.122437798,1.702239864,2.237921283,1.992685869,1.700314817,2.032155637,1.533055862,1.769202757,1.565555224,1.777116704,1.462771921,1.129319641
38,3.325121864,6.833071429,2.495820627,2.608196186,1.352203071,2.772661047,2.045698539,2.308753108,3.039879903,1.724697887,1.807196486,2.338713345,1.69520181,1.806429556,1.649589143,3.575399089,62.94101069,1.930233287,2.21086379,1.422960863,1.935907154,1.659940969,1.500273899,1.696806109,0.94477927,1.04663509,1.28199443,1.004507004,1.412293066,1.515793096
39,2.725229451,37.27906574,2.206144367,1.12338755,0.868279124,1.479658359,1.759846927,1.214403971,0.51504798,0.896618094,0.486826508,1.222136767,1.85335362,1.205094356,1.232414915,2.738184602,-18.68224577,1.73981696,1.49904985,1.689991576,1.358691589,1.494405359,1.098752073,0.823143367,0.865920537,0.919705231,1.151104389,1.319672996,1.74916365,0.94519545
40,3.681818547,15.37561185,1.774199903,1.785022056,1.337980916,1.835706022,2.112595304,2.321104439,2.317692594,1.012555814,1.394485067,1.171021984,1.983500929,0.81600103,1.804029993,2.184657851,7.956730317,1.435124973,1.355399238,2.110438896,1.667141585,1.937618424,1.617980189,1.167673831,1.119719887,1.980993017,1.601523609,2.009521204,0.695644082,1.584063933
41,2.359549407,75.84410537,1.077642101,1.460344107,1.186974475,1.495610312,1.453323931,1.39431575,1.401219341,1.230905311,1.757563367,1.509162359,1.466124819,1.386793469,0.368262265,1.509159612,78.2899299,1.003587868,1.122829394,1.056721436,1.473938365,0.994931738,0.754765499,0.873035357,1.021766738,0.710567774,1.039620387,0.480189121,0.214679793,0.293106584
42,3.052180047,11.06240131,1.647313244,1.651879688,0.905782286,0.095952661,0.82235122,0.81601453,1.260365257,1.288788006,1.890942978,2.120791915,2.038756772,1.724176045,1.698301954,3.664768299,35.67823744,1.928717642,2.286179814,1.251000086,1.938685096,2.265811921,2.088479565,2.01026113,1.876581527,1.828760877,1.40967937,1.812830074,1.557364091,2.204364585
43,1.947010154,98.39925374,1.411543634,1.566804855,1.495071619,1.306745841,1.180671153,1.259493965,1.359624033,1.063867201,1.48715419,1.443698038,0.84393302,1.196256224,0.289031268,3.925446991,65.44680232,1.326687753,1.667427643,1.216375247,2.011522684,2.340795741,2.02584325,2.209524953,1.87688773,1.70927219,2.072054351,1.444485849,1.615472704,1.037487646
44,2.704987978,-12.58428561,1.188767148,1.805038832,2.059514038,1.96385614,1.863404836,1.563282761,1.931976695,0.77009539,2.362180949,2.232470048,1.655342194,1.149405388,0.989407028,3.739169309,51.14418468,1.893546897,1.526496744,1.06158823,1.919507672,1.948254304,2.065527349,2.802426553,2.421344306,1.940923276,2.462986662,1.840559877,1.556453372,1.842364219
45,3.033095818,89.17814006,0.877528218,1.275456177,1.075946611,1.723358861,1.688163283,1.411942866,1.892293358,1.699115937,1.072640208,0.391854604,1.133569962,1.110257245,1.291290383,3.362738578,54.50921305,1.516434746,2.014230431,1.885510913,1.668915368,1.802559917,1.34736407,1.582173051,1.861487587,1.99889556,1.587131899,1.582022568,1.969205174,2.290383494
46,2.868555065,74.08250915,2.357542254,2.436440917,1.264748096,1.849629616,2.23522945,1.555508504,2.396569209,0.996234183,2.379044282,1.685019188,1.619944414,1.909931141,0.743793646,3.50920764,71.78265621,2.464070845,2.208094489,2.073895633,2.435120261,1.63388735,2.231853847,2.179316922,1.897540678,1.917822721,2.398322478,2.055381111,2.669246884,0.426917191
47,2.39468781,67.84979861,1.152888976,2.04783858,0.835610984,1.359755741,1.4295165,0.81365806,1.121331105,2.038456583,1.334718294,0.609514786,1.407068787,0.579175933,2.561885803,3.731817496,42.98740697,2.201721311,1.708310593,2.143070766,1.751270586,1.634214318,1.318940512,1.970061745,1.519974391,1.580594672,1.864925206,0.834177479,1.18959913,1.163338871
48,3.224071656,99.7984487,2.074959484,1.393621364,1.029170949,1.766952663,1.274723025,1.562232416,1.558677625,1.229526793,1.508037939,0.509367943,1.699292511,1.366048483,1.704474923,3.523389256,84.54257511,2.338084701,1.593929847,2.070132642,2.02698668,1.733598796,1.982380128,2.363429903,1.479644245,1.308432492,2.01207837,1.506633231,1.534286121,1.999232781
49,1.669223212,-5.09536216,1.396929612,1.130593192,1.536869333,1.366039148,2.033684941,0.779299065,1.182903354,1.148489005,0.512838327,1.012273809,1.056808766,1.299362924,1.095178799,3.447213563,28.4901526,1.853796105,1.532220316,1.2964691,1.755258177,1.888528259,2.202181148,2.358616546,1.653086108,1.797291624,1.962734234,2.136212133,1.784547735,2.653626168
50,1.88024401,43.33388829,0.596813878,1.553726469,0.861125705,1.71397745,1.234238308,1.565243872,1.698645345,1.507129637,1.360031133,2.277476487,1.042736541,0.752709374,0.575489076,2.5446897,80.13643279,1.454978478,1.621166665,1.21800768,1.809513185,1.308590399,1.479004356,1.259053807,0.996168791,1.29994854,1.504782616,1.214769182,1.495756779,1.12221918
51,1.409932152,-21.6539211,-0.115475801,0.878877688,0.971205146,1.179768592,1.016419169,1.279481546,0.908596663,1.50815288,1.890590875,1.248507484,1.04654503,1.097609034,1.931644328,2.435756014,5.419595861,0.042426243,1.129424158,1.042075073,1.407876167,1.699335044,1.282071411,1.821336953,1.243743881,1.272798825,1.347791299,0.856412829,1.836514126,1.84553444
52,4.122608179,97.2269529,0.600473822,2.015665394,1.758824332,2.062319904,2.205219498,1.466576494,1.929812793,1.662829004,1.599751022,1.589036843,1.746204983,1.383366523,1.872943247,3.850879925,44.43253881,1.689220039,1.8189405,1.812539707,1.556760306,1.75322316,2.248022874,1.828035641,1.678706212,1.708892692,1.80878751,2.097316752,2.634307542,1.802818486
53,2.879275172,43.05181934,1.242862731,1.916699229,1.508487441,1.105134215,1.618968324,1.479570432,1.760838502,1.495618624,1.228053401,1.699565344,1.604302712,1.858407282,0.69737093,1.794833495,40.75997161,0.81528187,1.204300193,0.909057238,1.051382636,1.145256349,1.338384727,1.512818609,0.570682014,1.539047146,1.113202788,1.108128396,0.348200697,0.859866265
54,2.525320756,43.67995552,1.294997744,1.307776637,1.662258708,1.533766463,1.119497661,0.746942353,0.78926569,0.564245501,1.454134335,0.615747943,0.874112118,1.725055579,1.435398291,3.359236205,28.07819739,1.507438662,2.534198818,2.26803427,2.114419319,2.269830642,1.827933979,1.812466605,2.349395999,1.751652962,1.278699795,1.928534345,2.095252593,1.14104587
55,3.178049102,13.18515891,1.630527723,1.783680545,1.833412351,2.091352287,2.415632235,1.703601223,2.627047139,1.371620748,1.781893251,1.754545696,1.790397031,0.761633262,0.818865232,3.226796949,6.409266172,2.308184829,1.73772654,2.003818948,1.723837347,1.663380485,1.799361669,1.471940711,1.186785807,1.41367198,1.326271474,1.372933149,1.222404848,1.440253836
56,2.681432569,5.619848078,1.921456624,2.408621839,2.428093622,2.346976423,1.824956516,1.803484544,2.154205959,0.688996459,2.383846743,1.656494704,0.905895956,1.700111464,1.013152984,3.269178582,15.47480725,1.826920309,2.329781258,1.902991396,2.115517797,2.075575007,1.149862119,1.096769592,1.715327685,1.660907421,1.295253585,1.666715305,1.482262613,0.9030533
57,2.739351014,120.1326728,0.424461461,0.903175765,1.496954365,0.905277767,1.707780863,0.792683942,1.815297012,2.014682503,1.270737369,0.603115712,1.316985047,1.112710112,1.263581756,3.334229023,73.69431876,1.212831489,1.70148372,1.718016134,1.388368075,1.898283878,1.361148791,1.561857335,1.217322196,1.444414495,1.720122618,1.612965638,0.722877467,1.070792742
58,2.705546381,115.6043821,0.1916928,1.756905038,0.802815193,1.407448551,1.993309907,1.442761899,0.863553269,1.068872214,2.015183608,1.014481389,0.711506517,1.946062678,1.348683952,3.377855273,10.0556992,1.288437447,2.204869046,1.800335773,2.268306942,1.935626836,1.774483826,2.414433815,2.543296106,2.623239092,2.436892678,1.6375829,2.107457575,2.503674468
59,2.142525868,17.40311201,0.526344712,0.990195434,0.991351358,1.88820976,1.138152343,1.578807739,1.097438379,1.111180876,1.173793386,2.204334124,1.233954473,1.579224483,1.186053332,2.669465785,-18.71805067,0.830895528,1.306148621,1.447399944,1.16533008,1.738199639,1.758220364,0.991418765,0.832577753,1.321151209,1.820514515,1.727556076,1.101551527,1.296524768
60,3.413040942,73.05312896,1.420243027,1.730635152,1.370269238,1.509254797,0.876832084,1.956221058,1.347117093,1.742896745,1.387749099,1.510633919,1.452006754,1.67616272,1.52832181,2.427605766,78.80134832,1.59568084,1.523746496,0.576934115,1.656882087,1.782173664,1.68798105,1.699163631,1.215723101,1.733222527,1.504500666,2.071161147,1.700998036,1.054881685
61,1.75760206,72.21552903,1.858706524,2.054886277,1.735968774,1.643803908,0.752731848,1.806841887,0.892963377,0.378186474,0.513128673,1.238906523,1.557127534,-0.088538141,0.850138488,2.068382954,16.13369404,1.133706423,0.852252641,0.923909667,1.104955976,0.855827768,0.777490995,0.566200173,1.050234771,0.601201307,1.125338681,0.754087683,0.35472942,0.792188374
62,2.007297371,106.0339393,0.925174799,1.608936177,1.575902873,1.712988965,1.104605605,0.773879086,0.822410635,0.616532792,0.629063768,1.216914139,0.333154403,1.149666886,0.441729224,2.022550672,69.68461819,1.239965409,1.512494827,1.18510356,1.29940055,1.121270716,1.098673585,1.255666742,1.112401244,1.102017716,0.430943327,0.720421112,1.055286848,1.034652526
63,2.739775618,94.46414736,1.960933473,1.848529646,2.068486277,1.787044919,2.572301909,1.575911234,1.658451992,2.187711657,2.102073452,1.72162676,1.092180762,1.887872076,1.212136209,4.184238208,86.4815163,1.656270906,2.206708329,2.139327895,2.041988852,2.205852328,1.947285652,1.627772609,1.506331552,1.977375825,1.845223389,1.694269692,1.714464258,1.891364971
64,3.681369868,55.3586421,1.23160605,1.983220929,1.469890898,1.954122026,1.396334639,1.708933875,2.447154925,1.440214295,1.800195023,2.106069404,2.683856369,2.214310601,1.213818379,3.506517523,67.23139302,1.583373473,1.616575411,0.877081481,2.061378709,1.9714335,2.2661981,2.529776094,2.439620207,2.114743455,2.428095652,2.230689225,1.241875131,1.578800915
65,2.918545828,62.07365451,0.88942527,1.170946655,0.934940092,0.631301482,1.791936773,1.116057951,1.670955282,1.596027944,1.406195707,2.428427465,2.108798039,1.32864719,1.717408293,3.136270332,49.31475202,1.82718829,1.537236681,1.486490459,1.235116265,2.235956902,2.131733748,1.565891272,2.041508302,1.639585021,2.307921205,1.082429634,1.138068223,1.197941422
66,3.125320149,94.83953703,1.127129433,2.038935089,1.60702196,1.790372698,1.664940759,1.763720229,1.642893438,0.797308835,1.661898354,1.920326034,1.184020328,2.209370877,0.690251342,3.823286778,58.29316769,1.398648434,2.305009243,1.947502625,2.109890655,1.684630227,1.208931676,1.18415585,1.482342038,2.328108446,1.627648522,1.881470513,1.57246779,1.366565034
67,4.069534673,45.15880842,1.24822675,2.367150419,2.125760241,1.606783271,1.901458532,1.95520977,2.466809771,2.857660083,2.110416398,1.637204492,2.585023238,1.45241761,1.795816955,4.258140696,28.72237315,1.894407641,2.533648282,1.591099263,2.312319752,1.250089229,1.915448969,1.611844924,2.423517156,2.008201427,1.874813534,2.40460833,1.850189779,1.913376561
68,3.038771383,63.2412368,1.343823942,0.981399564,0.791180181,1.695815033,0.828876318,1.263999282,1.132786519,0.98846562,1.433997268,2.005360879,1.316185483,1.619138097,2.048711414,3.359288517,108.729435,0.7517149,1.056035575,0.939370184,1.184089263,1.993754433,1.634463814,1.400409834,1.484009773,1.06498148,0.984445895,0.847096966,1.067760443,0.919914574
69,4.058264727,55.49714641,1.262075942,1.443202291,1.888563887,2.13424019,0.677885192,1.132004661,1.543258648,2.465872636,0.80031691,1.938005884,0.926920463,1.326605594,1.369049849,3.231725207,7.511487102,2.509352405,2.040093662,1.892095066,1.892782122,1.55667958,1.834926806,1.918729345,1.812368087,1.805546752,1.786252471,1.428721826,2.121420591,1.773235486
70,1.889484199,28.96262705,1.945901781,1.787558341,1.409749287,1.881571378,1.231467793,1.23516689,0.966285361,1.417581118,1.437104163,1.869808409,1.294862739,1.033147852,1.082197698,3.373980104,20.97383358,2.349842339,2.268716347,1.813818231,2.205001091,1.608629494,2.19821773,2.473475386,2.226027552,1.881314407,1.991717191,1.914690038,1.800975232,2.145801531
71,2.717597388,13.15589383,2.571935317,2.257086646,2.870829456,1.515416472,2.088190792,1.478801135,1.195289196,1.612286951,2.162986733,1.698445734,1.911976906,2.319422321,0.975850204,3.934015104,21.784516,2.054514653,1.790236249,1.789587362,1.630210797,1.465292479,1.633569837,1.923610809,2.025042313,2.199174786,1.96267761,1.491898489,1.309556763,1.321179986
72,3.067240603,87.39978588,1.810024438,1.556058118,0.877258704,1.968975446,1.175780542,1.978543589,2.151724864,1.619030434,1.767741674,2.164505609,2.59435675,1.542354125,1.024330411,3.781356811,76.19855941,2.14064938,2.013438752,1.898039117,2.143146748,1.479912255,1.785283288,1.856130958,1.864378342,1.510014105,1.62944471,1.932339716,1.923724692,0.853110264
73,2.264947111,47.14470866,1.147711236,1.562176497,1.320926427,1.550067476,1.404935018,1.400796705,1.996314198,2.488244855,2.089966422,2.264956981,0.893038536,1.12142967,1.998546835,3.811775413,22.54268417,0.528856034,1.384753347,1.914154722,1.407367668,1.003118001,1.27686777,1.050213708,1.905979179,1.300457838,2.223002216,1.960815289,2.018394573,1.578682319
74,1.326452182,21.11210045,1.523929512,1.83029991,1.443846307,1.112749568,1.346892634,0.892301486,1.385836718,1.397862471,1.555801626,1.256486275,1.406325181,0.557445981,0.711892348,2.526453122,59.24370721,1.716260416,0.926470023,1.539911488,0.677248982,2.072555962,1.678816332,1.318025143,1.23094213,1.401399251,1.14494902,2.007228599,1.513749294,1.442003558
75,3.667290973,101.1643714,2.379334399,2.654128942,2.543477503,2.853040831,3.343351729,2.928246346,1.830600212,2.010048736,3.070242537,2.263945017,2.168703487,3.785349841,2.142782234,4.235033188,47.32128765,2.198464245,2.150845191,2.947280327,2.318681219,2.504722699,1.981485901,1.791164789,2.043341749,2.478534179,2.938685063,1.57101085,2.555685854,2.541411753
