ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13
11,2.946584379,75.9830151,1.41813611,1.48906185,1.985272356,1.18383483,1.587076237,1.173250323,1.60156071,1.918366213,1.183207401,1.370906151,1.526053022,0.498113799,1.093380535,1.669520043,55.30083448,0.902280196,0.101964904,0.340308175,0.234252293,1.040713658,0.753355962,1.027785844,0.750821617,0.61478744,1.047449788,1.675300816,0.570809453,1.06728963
12,4.203250921,-1.769231011,2.952768533,2.670476371,2.621203414,3.095019828,2.233808032,2.849965088,2.493510194,2.925784573,1.807654936,2.12125379,1.865010565,2.691722585,2.854283682,2.51089463,23.0629841,2.093965399,1.825912346,1.638417722,1.370729418,1.39321723,1.791720269,1.60824605,2.356420448,0.960297271,1.837970031,1.871972148,1.529773677,2.059675846
13,2.381550487,85.94371434,1.551992094,1.403634849,1.546675691,1.72971211,2.186494922,1.653987791,2.070105532,2.09629,1.109076561,2.429813273,2.579069091,2.436445653,1.784098985,3.917700681,64.45834339,2.187224976,2.031719783,2.223380465,1.893509487,2.099895941,1.709210213,1.952331105,2.139481098,0.984244769,2.183212468,2.848679257,2.777453311,2.401637325
14,0.663596764,54.09625532,1.116817648,1.6952974,1.464913262,0.407269488,1.281296053,-0.009573135,0.541578928,0.038222946,-0.845144906,1.621186595,1.969361637,1.513218334,1.099108788,2.104197983,20.46383115,1.669816827,1.195076255,2.001420567,1.464607156,1.715726825,1.215801085,0.844178218,1.288944465,0.552601483,1.523736726,1.734285469,1.286754427,1.850848576
15,1.605238588,21.78763855,1.582645322,1.42904689,1.409650808,1.370329405,2.166111024,0.963029465,1.190795869,1.387857971,1.174866389,2.324395908,1.343448106,1.631389655,1.877650734,2.806756496,7.842125373,2.059762366,1.441203293,1.701572131,1.474652285,2.31632017,1.723857047,2.290860983,2.260643197,1.064611974,2.490987672,0.829785594,1.709265056,1.699274921
16,2.816800084,36.28921306,1.279495613,1.358984158,1.565275509,1.807319071,1.517703685,1.509855726,1.377679589,1.662013801,0.952611003,1.450059251,1.353612191,1.805138529,1.326975042,2.973112383,100.8450672,1.96405828,1.792135644,1.368009551,0.907833219,1.836601761,1.380106723,1.752813678,1.408114285,1.494733981,1.387759625,1.859396005,1.697535096,1.407128813
17,2.228737157,42.28114242,1.365939953,1.373480561,1.1631285,1.565209875,1.570856818,1.285672308,0.890106994,1.419656565,1.323533727,1.919934941,2.220933401,1.784185051,2.223504338,2.105253677,12.47179178,0.579450757,0.504745865,0.398952589,0.618331121,1.208717317,1.22144266,1.453429605,0.933278188,0.393464591,1.679338788,2.36610343,1.483092658,1.374917165
18,2.763235408,40.91952911,1.26551428,1.168790095,1.841883208,1.272356117,2.359331703,1.801514946,1.558327298,1.917600147,1.309264474,2.064499604,1.440268782,1.11601649,1.144218666,3.740184898,-7.600655971,1.639248173,1.808413788,1.730036134,2.18827815,1.197549353,1.022391469,1.658445608,1.832883447,1.743068158,1.612473928,1.350779807,1.437335962,1.934809977
19,2.18383985,50.28577019,1.98296387,0.558745494,1.661854916,1.545208677,1.708913338,1.828051208,1.372013519,1.687601456,1.429110741,2.067230127,2.250739869,2.057504703,1.557240105,3.597306439,13.44664343,1.297603509,1.021514885,1.389565677,1.203298302,1.307848715,1.47853881,2.091200727,1.97981257,0.815793077,1.285107976,1.515941356,1.861823966,0.815390956
20,1.987171645,65.77955707,1.599856486,1.534572412,1.207957745,1.041215632,1.235891662,0.087305509,1.143135469,1.122383714,1.180706155,1.931022592,1.245113708,0.553368861,0.856400595,2.149621417,66.77769784,0.843101353,1.172544244,0.922984777,1.117346571,1.203404272,1.322890887,1.897344929,1.428842126,0.551649955,1.251500615,0.724146399,1.327735228,1.501513038
21,2.415970361,85.02014564,1.558137476,0.831863571,1.323046406,0.886200025,1.444213559,1.55821922,1.875355193,1.556235476,1.405466544,1.762045849,2.268087363,2.538277359,1.786114944,2.667882989,-2.874253687,1.178877682,1.535094523,1.479950832,1.074200657,2.598809233,1.803411078,1.463001567,2.216987033,1.785531732,1.744056273,2.090602995,1.669002836,1.420109505
22,3.120558896,60.15346067,0.718490615,0.357901153,0.736507292,0.514314889,1.347430549,1.681649739,1.2134109,1.385105396,1.369828903,1.383119651,0.923995796,1.155408013,1.02999253,3.531854881,31.46709252,1.585567746,1.356645956,1.002043583,1.410349121,1.406201081,1.528310606,1.895554071,1.544420741,1.150897758,1.625459655,2.087723449,1.911490976,1.154602196
23,3.554115374,59.5632509,2.047728383,1.989725697,2.356833319,0.632900999,2.787424689,2.00110989,1.774694097,2.199130893,1.706237317,1.671262183,1.768484329,1.917481421,1.49243269,4.455697022,74.38132033,2.82359836,2.348224755,1.950054459,2.003724344,1.425230556,2.530001445,1.591708279,1.557909585,1.713791658,1.399610923,1.559778187,1.678461842,1.766358362
24,1.536376712,-23.77296584,0.660672014,0.384345417,0.585760239,1.24889302,0.796734172,0.65759119,0.670377598,0.785019354,0.961136715,0.782399579,1.097294983,1.591004287,1.140375432,2.362267872,20.52018286,1.231956381,1.161251516,0.779568276,1.175156696,0.984564459,1.426937875,1.445508844,1.197628479,1.351028037,1.471693389,1.628455428,1.143366127,1.351799128
25,2.520483706,49.07157044,1.857253425,1.26233974,1.794553291,1.994316819,1.803347623,1.46660953,1.555389544,1.53559951,1.390440639,1.560971584,1.610308236,1.104517968,2.077336134,2.250725802,64.28088843,0.942216748,0.848680604,1.121714314,1.020151899,0.99688186,0.915282807,1.274429091,1.888808617,0.841857505,1.802479413,1.678576022,1.683820839,1.969077551
26,1.453358515,36.12084478,0.53746595,1.057204026,1.222957292,1.092709634,0.684878453,0.285399021,1.038193264,0.442402357,1.856414848,0.346000914,0.999377578,0.545122535,1.155788034,2.266518664,48.73288001,0.697010376,0.757357119,1.360635922,0.945980614,0.777605853,0.611400787,0.644278004,1.115452787,0.517884975,1.076735708,1.239711335,0.757122841,0.737144917
27,3.212651496,24.8641573,1.757151702,1.896099978,2.283694943,1.502471451,1.189192112,1.038979276,1.838627716,2.116312401,1.453025973,1.897834927,1.956838607,2.292358954,2.46002553,2.485191359,26.26312884,1.00572821,1.068923167,0.924628496,0.835024057,0.508582661,1.423093304,0.541231659,1.621009403,1.636843178,1.36383289,1.626439398,1.704841726,2.484297313
28,1.298802342,49.20250627,1.169843551,1.024416839,1.300581229,0.459045901,1.261598699,0.746553967,1.636849181,1.007060221,0.46077634,1.554556169,0.651259466,1.217716659,0.455226704,3.285790953,64.88198241,2.252188393,2.131097836,2.073058116,0.484109156,1.790014512,2.033845737,1.573097235,1.476042655,0.671785181,2.334749153,1.59512668,1.929258461,1.759135962
29,2.196842971,82.10685632,1.516605346,1.249172444,1.70808164,1.581440206,1.876095195,0.543090406,1.461420265,1.763075963,0.92833688,2.013770355,2.021292299,1.833690047,2.200760087,1.769837724,32.81291157,0.831958837,0.464465296,0.952593205,0.709015394,1.07086082,1.018838539,1.029247614,0.864995269,-0.173581733,1.697980445,0.695676572,1.176621741,1.387810181
30,2.50011232,5.098789762,0.78201345,1.190895425,0.429642278,0.907343815,0.46994947,-0.044831582,0.588295515,0.422703775,0.270953017,1.442976086,1.535950603,2.067645201,1.148469781,3.680963253,64.74251992,1.775398254,1.3613567,1.434377441,1.782043194,1.507457888,1.389275909,1.622418675,1.817494667,1.832078664,1.130643583,1.087361519,1.429092227,1.314941784
31,3.790690169,55.44852504,2.075261119,1.810422952,1.491747297,1.664779805,2.325208891,2.668401785,2.092315418,2.070800461,1.66952422,3.071312054,2.541510056,3.218485317,2.530183345,4.52277627,-9.370060877,2.649975679,2.360220413,2.859050075,1.969788577,3.090286876,2.871075273,2.705567621,3.271476951,2.655780352,2.605638768,2.121336433,2.25087921,2.798172113
32,2.197121206,71.32377519,1.74680364,0.653333545,1.267023888,0.701545689,1.884100685,1.575084673,1.239898746,1.04144869,0.780829422,1.870844553,0.139989497,1.610012814,2.025295175,1.942510152,-2.948934518,0.416458192,1.221847686,1.212416959,0.796287819,1.098489501,1.025290974,1.262564545,0.810069751,1.313339647,1.410073417,0.919147608,0.81153546,0.972744475
33,3.06837166,49.12046084,1.817102472,1.232525055,1.115520761,0.703570977,1.654978116,1.399235052,1.327778949,1.348436896,1.876331057,1.983416387,2.042860743,1.66349857,1.562437545,1.736718385,26.05672407,0.685222732,0.439967698,0.778203438,1.053980372,1.3406491,0.832246909,0.50095086,1.208592293,0.15409592,1.233769478,1.320258934,1.293421713,1.452267153
34,4.717294978,38.25299797,2.611525488,1.980756035,1.747166456,1.787090214,1.94990661,1.851037396,2.303507682,2.158600711,1.243208249,1.771076804,2.117777683,1.65471589,2.569275622,4.158372686,27.28613289,2.3824691,1.84230329,2.236441289,2.159515326,2.280728261,2.84999731,2.882427434,2.881546452,2.926427675,2.55933541,2.105826378,3.180706012,2.661092999
35,2.618386472,107.2665044,0.960315333,1.12640474,0.409472283,0.180773702,0.935408342,0.701883482,1.038570472,1.672674406,-0.047665557,1.063322486,1.01041474,1.473889679,1.427547564,2.332577235,68.55725419,1.140037015,1.119701066,1.86653204,1.649701572,0.885238596,1.327518767,0.908749638,1.779583059,1.901402583,1.157722462,1.154873126,1.56812564,1.866518769
36,2.909090014,17.00839723,1.61562009,1.942501155,2.089226858,1.010463619,2.475325165,2.530340098,2.008668108,1.67677755,1.427774746,1.758927676,0.829430399,1.44385674,1.239125704,3.472471826,37.07050133,1.857510644,1.724910233,1.719338692,1.137798704,1.696183886,1.968586315,1.489753543,1.693950751,1.018806728,2.142674538,1.665529314,1.581731074,1.947357583
37,2.228997809,35.8251403,1.36420127,1.303571974,1.648564979,0.581531317,0.883223825,0.394532486,0.78659355,0.876803612,0.593803603,2.000610713,1.749744878,2.10298789,1.645814131,2.868365433,64.88200778,1.407288714,2.009427819,1.664198757,1.328589783,1.477444102,0.59882764,1.312160935,0.988484406,0.632726705,1.56438446,1.359474147,1.157090784,1.492927623
38,1.930206284,72.76652946,1.776658685,0.587560668,1.524013243,0.678764616,1.470090256,1.426017718,1.87514531,1.449842766,0.247437277,1.29769888,1.80045266,1.604963045,2.387068241,1.952406627,73.88154312,1.796584695,1.43638422,1.785798882,1.207527155,1.812771721,1.61152129,1.660145976,1.612545261,0.784373541,1.642869321,1.642047539,2.176260724,1.437691435
39,2.107237289,52.23296294,1.450255871,0.754444876,1.169080704,0.612474666,1.314008895,1.408579764,0.964116867,1.506170061,1.059655995,1.107684104,1.720338159,1.058173444,1.068312248,1.669289153,4.972851449,1.100760556,1.400429665,0.979498293,1.102290631,1.160078206,1.628155113,1.511236751,1.391807204,1.102433702,1.18056375,1.772821131,1.442340989,1.431239837
40,3.900090627,8.713704507,1.154367634,1.937049398,1.953185091,1.880157089,2.396087056,1.974928016,1.976842978,2.081683823,1.679016592,2.237428619,1.19288756,1.617194087,1.739032248,3.346353323,59.84792298,1.871692276,2.095763728,2.107156922,2.043831853,1.684022291,2.494072413,2.139643656,2.328281318,2.546386179,1.862290612,1.49511682,2.164242348,1.636524812
41,2.957462898,42.40396016,1.649095982,2.07394122,2.320868294,1.960477393,1.568141568,1.39780546,1.353990371,1.603644759,2.055670822,1.490636888,0.847212842,1.54984542,1.17196172,1.903628901,21.15639315,0.523620966,1.581171358,0.892520762,1.377575361,0.943392523,1.24224754,1.204162884,1.029624437,1.283565668,1.227835295,1.686060608,1.256276665,0.861546737
42,3.280189378,43.96465029,2.044379029,1.697767063,1.910142799,0.98530144,2.445241759,2.05431749,1.65336365,1.387151532,0.91244122,1.342969393,1.851556352,1.508790795,0.888406069,3.952306586,29.122346,1.8881301,1.899066465,1.438381782,1.54887659,1.852918353,1.915251466,1.797940918,1.613176255,0.896700388,0.604450443,0.961241695,1.620294154,1.515742074
43,2.146684431,51.60527993,1.668522173,1.798514911,1.627815033,1.443119195,1.665766485,1.380685056,1.324310572,1.518228109,0.525273661,1.761362583,1.712820976,1.522448993,1.587571769,1.933789145,22.92037349,1.242092049,1.567516502,1.166616725,1.745385881,1.724044122,1.477082066,1.528155408,1.357838597,1.24802203,0.785722956,0.789623999,1.16115609,0.987193097
44,3.993541672,55.69909666,2.070892475,2.365759555,2.818173272,1.985109858,2.197025598,2.204022108,2.418499579,2.525654473,2.009686255,1.579799759,1.930094181,0.736637873,0.708860715,3.915560545,49.38035599,2.162470408,2.064384833,2.02341096,1.825026539,2.492359339,2.104278904,2.324042791,2.206305652,1.602011283,2.58729507,2.676841364,2.202681962,2.155136861
45,2.150540289,32.71887168,1.535042556,1.345955868,1.967713015,1.186262148,0.94740335,0.762835746,1.208440405,1.150740574,1.128570525,1.248264259,1.045827052,1.055656,1.177053905,2.731123981,32.17119302,1.628909383,1.534352046,1.728498818,0.6147269,1.808221583,1.524222251,1.526211502,1.434346147,0.479564066,1.932370839,1.799693299,1.725114108,1.875855851
46,4.184227053,54.20828319,2.359357238,2.03379411,1.74863025,1.660308422,2.540366913,1.522374904,2.120598997,2.503279733,1.475650989,2.992959003,2.450432631,2.214689684,2.078480496,2.623666344,-5.916590875,1.479170045,1.138446747,1.441074978,1.435366121,1.761562499,1.55405698,0.806413843,1.423270544,1.929948273,2.040414028,2.339741797,1.552716341,1.88220161
47,1.682989172,68.78782008,1.258243057,0.825587397,1.517699445,0.284116454,1.65966248,0.536092296,1.111674433,0.325363432,0.68426654,1.805761142,2.134562416,1.248437807,0.89892646,2.092592974,78.27895802,1.29667904,0.810071597,0.986762528,0.758421773,1.803583117,0.991327088,1.741273343,1.444085298,1.143234163,2.192515391,1.727963616,1.577299113,1.745687822
48,1.36654626,31.21578962,1.109597063,1.277883918,1.166152676,1.983987665,1.551244361,1.353461941,1.541733598,0.942276509,0.610496883,2.319317071,2.118852482,2.004869173,2.290795457,3.58443691,33.4111202,1.624198009,1.386654212,1.988846999,2.352861182,2.217717222,2.689172728,2.256938127,2.125682647,2.921150753,2.202893028,2.804331769,2.202050261,2.568550694
49,2.543231727,17.92376409,1.851593155,1.803796576,1.555684132,1.574145863,1.261261609,1.621937843,1.487744909,2.204345142,1.350186379,2.321096501,1.933240422,2.159184736,2.344332951,3.479072179,-1.350732669,1.841649369,2.28859974,1.626589125,1.519558002,2.100387609,1.770628484,1.438041839,1.378364557,1.324929269,2.002151404,2.178728397,1.99823219,2.054307914
50,2.325417221,114.3860217,1.188126342,1.316255861,1.117057265,0.850885721,1.229262632,0.997524435,0.237096118,1.110141643,0.212120312,1.851624694,1.605107699,2.106398692,2.167946684,2.851109566,135.6896335,1.452541435,1.055237183,1.196887022,0.3257305,1.977721895,2.318108477,1.906253194,1.196735406,1.102482881,1.72640001,2.203526302,1.951315758,1.162916408
51,0.460002132,58.10770917,0.690372714,0.129274986,0.396926912,-0.222960002,0.946896338,0.177702839,0.615322223,0.57212548,1.252028555,1.130781577,1.679991693,1.097208632,1.259739036,1.896845767,60.20241095,0.804649518,-0.067662861,1.332711778,0.644743958,1.565352011,1.185886599,0.780613161,1.018987475,0.785694721,1.4799631,0.94541636,1.580602702,1.504117795
52,2.318097188,66.09450784,1.671485175,1.356685025,1.018816698,0.654649402,2.42964886,2.036489734,1.252638084,1.305958015,0.616568964,2.512991419,2.277564523,2.644496805,0.83268287,2.730859714,34.47665351,2.067958806,1.429726129,1.988747602,1.447963045,0.852948578,1.765310413,1.104505207,1.374009454,1.905716775,2.527228855,1.786976191,1.639504316,2.025257811
53,3.636741797,52.1501726,1.496104482,1.188597057,1.243204914,1.904881271,2.090433263,1.47916655,1.826728637,2.494778812,0.978309073,1.797459491,1.782542575,1.689561736,2.124227573,3.47583493,62.71263012,1.777315733,2.049618536,2.09093192,1.824605504,1.610115724,2.469428236,2.129929052,2.249553564,2.039706223,2.112867072,2.114681231,2.718601239,2.255221484
54,1.346339044,50.15401918,1.338958059,0.366559484,0.881689276,1.538766718,1.393065922,0.972904972,1.374775016,0.530691266,0.289985118,1.552592325,1.092257811,0.916922547,0.435055893,3.322193542,49.99486616,1.089145893,1.062752033,0.996867484,1.186086132,1.606829986,0.722214627,1.405365699,0.759535458,1.365871202,2.403634174,1.825820568,1.174012209,0.992527659
55,4.16655654,4.515165406,1.764930525,1.78947717,1.933003462,1.920493361,2.215549289,2.544204212,1.783023956,2.404003007,1.395102949,2.126093496,1.838278783,1.67760109,2.239923693,3.039899855,16.91356287,1.218722151,1.723459434,0.883361967,1.047197817,1.278662008,1.489526687,1.882308753,1.16086333,0.885127052,1.724249184,1.197130071,1.925347414,1.689955493
56,2.848622867,85.11156192,1.225440595,1.143273109,1.434611397,1.522176576,1.770964581,1.696786645,1.00738883,0.685124923,1.009284705,1.101591983,1.783584805,1.176430414,1.087680084,3.21821788,73.06587304,0.999372853,1.563335529,1.391169079,1.599672835,1.475323922,2.018848932,2.422100221,1.690920092,1.954056354,1.995352024,1.732875504,1.957256796,1.921964207
57,3.181989155,62.64592032,1.589112613,1.563338734,1.313464639,1.85556165,0.92303611,1.136626596,2.007596866,1.368403149,0.234231701,1.286691601,2.165847521,1.799513407,1.824182574,3.484791306,86.59128215,1.377984032,0.839235847,1.385916958,0.432217619,2.068200808,1.666578404,2.1985702,1.855356489,1.555258287,1.397869102,2.020761176,1.988909168,1.553389892
58,1.93716087,66.90905274,1.077897303,1.786724189,1.605815165,1.67757491,1.083250646,1.021065206,1.062773504,1.176781771,0.420504891,0.726720925,0.770798455,0.913731015,0.966584058,3.081647385,61.17013884,1.713517313,2.079896363,1.529764328,2.054765246,1.687890795,0.986705168,1.003386777,1.200415301,0.688976014,1.028127154,1.220180626,1.030561915,1.721913351
59,1.852336394,55.69666919,1.396834447,0.999158532,1.041985149,0.827617027,1.415714472,0.571341169,0.809848307,0.554144849,1.01417165,1.202831574,1.772372913,0.880886847,0.549707979,3.217672209,19.18891832,1.863373061,1.686962034,2.849032178,1.877407585,1.679653907,1.500476648,2.09175503,1.488592685,1.51618048,2.223183296,2.480949652,2.102349002,2.238070431
60,3.029589512,17.82185537,1.260649016,1.59792548,2.072061062,2.083575021,1.52114951,1.321070041,2.472153841,1.505972182,1.983904264,1.65453604,1.231536169,1.722185408,2.410909427,2.705214162,42.81344843,1.467186764,2.006384199,1.651790268,2.190036839,1.017751101,1.661870982,1.828715062,1.894271639,1.128071243,1.486481745,0.599775277,1.664680148,1.49060717
61,2.222703006,25.26488884,1.099001096,0.414240422,0.662071138,0.795928336,1.022542893,1.43624349,0.719903655,1.062858402,0.203273639,0.604410365,0.937357612,0.762526029,0.335858068,3.838983199,25.16271619,1.312811162,1.251554434,1.454956422,1.136585009,1.049476233,1.211869509,1.125525274,1.429151808,0.974901179,0.977757903,1.450669177,1.499536354,1.7348126
62,1.301759633,36.95988745,1.085972372,1.387139206,1.195523801,0.808516253,1.493829066,0.324549612,1.608604889,1.284820114,1.333376506,1.255104128,0.945428909,0.678630443,0.940836541,1.158633351,48.75499821,0.488041265,-0.207051546,0.087161443,0.001944477,0.970105592,0.948873393,1.448303437,0.69756853,0.534954216,1.421537246,1.647756264,0.523885138,0.969094591
63,2.950565089,7.465373594,2.186367216,2.15114513,2.647806278,1.955381224,1.677979534,1.814983031,1.201162274,0.927986643,1.393380776,2.905202366,2.763088018,2.213899982,1.721270296,2.795478949,29.90610867,1.58689936,1.873306052,1.2625139,1.046959347,1.896792711,2.334628129,1.913825689,1.835835609,0.911970677,1.48956502,2.27462784,2.107225761,2.271844029
64,1.141825018,96.48442077,0.999339533,0.121928605,-0.253691108,-0.482503886,1.280809824,0.666052231,0.519575896,0.683679221,1.227579631,2.313621326,2.574107027,1.99027469,1.263347315,1.484049416,130.5481741,0.425002032,-0.161272461,0.380651138,0.545644515,0.61877443,0.128765389,0.609473759,0.501383304,0.089865295,1.706563691,1.509877486,1.525825178,0.888200192
65,3.455456005,71.36633909,1.262458421,1.480843294,2.031723664,1.899988145,2.026740445,1.954494356,1.831664051,2.372641511,1.356940637,2.021638495,1.996285871,1.629541906,2.123405831,3.572875019,68.32878041,1.697232398,1.551213653,1.693592147,2.21327659,1.594866183,2.181891138,2.683192967,1.830794356,1.942311014,2.170767189,2.086312509,2.566908114,2.236877453
66,2.850550963,60.92322891,1.453197148,0.626871579,1.496847873,1.39585491,1.422985779,1.918524991,1.914164118,1.600812505,1.928367278,1.83031257,1.000042983,1.293910484,1.409721803,2.480879669,15.66525274,1.946997379,1.788716814,2.170159828,1.662206903,1.877132777,1.998044509,1.94762714,1.700880255,1.765039914,1.655280534,1.783384899,1.560538304,2.214567552
67,4.193703142,-1.487450498,1.773398243,1.470178485,2.491887713,1.739736969,1.681443583,1.890800533,1.655940031,2.426610291,2.561397136,2.533068194,2.519790857,1.815150214,3.03045232,3.133436175,-6.469554552,1.744448843,1.784065308,1.581758691,1.256098767,1.571975348,1.883029139,1.670229013,2.137821983,0.761333728,1.58540077,1.665871861,1.610817441,1.292705921
68,1.611945482,43.50542737,1.140479742,0.480100311,0.917969434,0.244734826,1.146232871,0.52529259,0.637981023,1.358108054,1.060360153,1.133166441,0.881764898,0.373389557,0.971758976,0.852892756,103.8412305,0.449654578,0.720127338,0.879189147,-0.161505201,0.901489362,1.079889484,0.548839338,1.073486298,0.617743142,1.869540618,1.559056603,1.103222016,1.037371699
69,0.830990461,-10.27102496,-0.13340556,-0.243356845,0.490094068,0.485007447,0.59811375,1.122583631,0.337878435,1.163871206,-0.099890213,1.012872763,0.374751448,0.589033243,0.980930394,2.53088802,-18.80097126,1.194827179,1.096235617,1.442395616,1.294977161,1.804270885,1.692406476,1.250970476,1.468628861,1.478105622,0.881347088,1.509116426,1.84202102,1.941887302
70,4.20696715,38.05408631,1.926247958,2.63471527,1.785011329,1.744637443,1.792615512,1.315726468,1.754684813,1.875048703,2.244757711,1.601316215,0.591990932,1.412943665,2.119807014,3.053636141,47.09707341,1.505935939,1.692528572,1.135093244,1.817886365,1.586739233,1.977225662,1.201758078,0.811198327,1.995881469,1.094949824,0.709949362,1.227131834,0.840994047
71,3.219428433,55.705432,1.637868878,1.540260305,2.004546132,1.349838539,1.588294466,1.71884388,2.226285833,2.128258502,2.159541343,1.505040216,1.285279695,1.920193813,1.880409342,3.373065724,71.3818101,1.323624109,1.229488674,1.349756517,1.385247826,1.022954594,1.189364509,0.794801192,0.980536217,1.405520809,1.182045249,1.291525224,1.291563314,0.948067507
72,2.246258236,22.51882189,1.366281177,0.817029875,0.694902352,1.173677743,1.457346723,1.254820313,0.829998649,1.747836941,0.222445312,1.783355588,1.399382566,1.2339309,1.789941117,2.002970571,80.56962451,0.923309875,1.044674779,1.26675063,1.406843416,1.365527022,1.630200119,1.221811708,0.718153865,1.075749823,1.278855245,0.427851746,1.302427833,1.566514307
73,5.132203372,49.67223026,2.783937768,2.284619477,2.433399183,2.494076108,3.050969806,3.447622085,3.394994543,2.688332526,2.513157875,2.380600413,1.962786445,1.708908247,2.449714685,3.523047738,45.55961031,2.163278943,1.609785489,1.640784718,1.962672419,1.825697338,1.812046025,1.734237721,1.638556283,0.623280314,1.426636221,1.901693607,1.57161285,1.610775949
74,2.677765323,56.2601022,2.201546377,2.001096334,1.566091494,1.572223153,1.97225403,1.77025076,2.351613502,1.359526266,0.902113587,1.596903654,1.64116995,1.940023002,2.1243263,3.134078199,69.48861506,1.682156652,1.592988874,1.422264245,1.52146566,2.27782614,1.599535308,1.445534473,1.740661706,0.820652611,1.836092214,2.302041557,2.492351537,1.966626625
